,State,PC No.,PC Name,Category,Winner,Gender,Party,Vote,Runner Up,Gender,Party,Vote
223,Madhya Pradesh,18,Mahasamund,GEN,Vidyacharan Shukla,M,INC,233325,Ramesh,M,BJP,94185
224,Madhya Pradesh,19,Kanker,(ST),Arvind Netam,M,INC,225545,Aghan Singh Thakur,M,BJP,89358
225,Madhya Pradesh,20,Bastar,(ST),Mankuram Sodi,M,INC,118729,Mahendra Karma,M,CPI,42419
226,Madhya Pradesh,21,Durg,GEN,Chandulal Chandrakar,M,INC,311000,Dharampal Singh Gupta,M,BJP,138406
227,Madhya Pradesh,22,Rajnandgaon,GEN,Shivendra Bahadur Singh,M,INC,165891,Kishorilal Shukla,M,IND,64838
228,Madhya Pradesh,23,Balaghat,GEN,Nandkishore Sharma,M,INC,169497,Lochanlal Narayan Thakre,M,BJP,101380
229,Madhya Pradesh,24,Mandla,(ST),Mohan Lal,M,INC,198095,Shyamlal Dhurve,M,BJP,69787
230,Madhya Pradesh,25,Jabalpur,GEN,Ajay Narayan Mushran,M,INC,256911,Babhurao Paranjpe,M,BJP,134588
231,Madhya Pradesh,26,Seoni,GEN,Gargishanker Mishra,M,INC,190241,Mahesh Prasad,M,BJP,138191
232,Madhya Pradesh,27,Chhindwara,GEN,Kamal Nath,M,INC,234846,Batra Ram Kishan,M,BJP,81021
233,Madhya Pradesh,28,Betul,GEN,Aslam Sherkhan,M,INC,147190,M. N. Buch,M,IND,109240
234,Madhya Pradesh,29,Hoshangabad,GEN,Rameshwar Nikhra,M,INC,238358,Nageen Kochar,M,BJP,167779
235,Madhya Pradesh,30,Bhopal,GEN,K. N. Pradhan,M,INC,240717,Laxmi Narayan Sharma,M,BJP,112053
236,Madhya Pradesh,31,Vidisha,GEN,Pratapbhanu Krishna Gopal,M,INC,205437,Raghavji,M,BJP,195884
237,Madhya Pradesh,32,Rajgarh,GEN,Digvijai Singh,M,INC,277435,Jamnalal,M,BJP,125338
238,Madhya Pradesh,33,Shajapur,(SC),Bapulal Malviya,M,INC,257753,Phoolchand Verma,M,BJP,187477
239,Madhya Pradesh,34,Khandwa,GEN,Kalicharan Ramratan,M,INC,239563,Arif Beg Karamat Beg,M,BJP,152093
240,Madhya Pradesh,35,Khargone,GEN,Subhash Yadav,M,INC,229669,Rameshwar Patidar,M,BJP,162467
241,Madhya Pradesh,36,Dhar,(ST),Pratapsingh Baghel,M,INC,264577,Dheerendrasingh Lachhamansingh,M,BJP,129222
242,Madhya Pradesh,37,Indore,GEN,Prakash Chand Sethi,M,INC,272122,Rajendra Nilkanth Dharkar,M,BJP,181296
243,Madhya Pradesh,38,Ujjain,(SC),Satyanarayan Pawar,M,INC,226342,Satyanarayan Jatiya,M,BJP,183983
244,Madhya Pradesh,39,Jhabua,(ST),Dileep Singh Bhurio,M,INC,216786,Bhagwan Singh Chauhan,M,BJP,82254
245,Madhya Pradesh,40,Mandsaur,GEN,Balkavi Bairagi,M,INC,292131,Laxmi Narayan Pandey,M,BJP,232368
246,Maharashtra,1,Rajapur,GEN,Madhu Dandavate,M,JNP,182034,Bhai Sawant,M,INC,155903
247,Maharashtra,2,Ratnagiri,GEN,Husen Dalwai,M,INC,167859,Natu Shridhar Dattatrey,M,BJP,144014
248,Maharashtra,3,Kolaba,GEN,D. B. Patil,M,PWP,211194,A. R. Antulay,M,IND,173270
249,Maharashtra,4,Mumbai-South,GEN,Deora Murli,M,INC,200152,Jayawantiben Navinchandra Mehta,F,BJP,94874
250,Maharashtra,5,Mumbai-South-Central,GEN,Datta Samant,M,IND,158841,Deshpande Roza Vidyadhar,F,IND,86230
251,Maharashtra,6,Mumbai-North-Central,GEN,Dighe Sharad Shankar,M,INC,211443,Manohar Joshi,M,BJP,79345
252,Maharashtra,7,Mumbai-North-East,GEN,Gurudas Kamat,M,INC,273847,Pramod Mahajan,M,BJP,177573
253,Maharashtra,8,Mumbai-North-West,GEN,Sunil Dutt,M,INC,308989,Ram Jethmalani,M,BJP,154349
254,Maharashtra,9,Mumbai-North,GEN,Anoopchand Khimchand Shah,M,INC,275522,Ravinder Verma,M,JNP,175398
255,Maharashtra,10,Thane,GEN,Ghopal Shantaram Gopal,M,INC,328709,Patil Jagannath Shivram,M,BJP,213319
256,Maharashtra,11,Dahanu,(ST),Shingada Damu Barku,M,INC,166655,Lahanu Shidava,M,CPM,96935
257,Maharashtra,12,Nashik,GEN,Mane Murlidhar Pandurang,M,INC,197428,Pralhad Namdeo Patilkarad,M,ICS,159882
258,Maharashtra,13,Mgaon,(ST),Bhoye Sitaram Sayaji,M,INC,202424,Mahale Hari Shankar,M,JNP,164149
259,Maharashtra,14,Dhule,(ST),Bhoye Reshama Motiram,M,INC,219323,Valvi Kuwarsing Fulzi,M,BJP,153391
260,Maharashtra,15,Nandurbar,(ST),Gavit Manikrao Holdya,M,INC,254327,Vasave Zina Shamya,M,JNP,96808
261,Maharashtra,16,Erandol,GEN,Vijaykumar Naval Patil,M,INC,221522,Patil Brijlal Bhutta,M,JNP,156367
262,Maharashtra,17,Jalgaon,GEN,Mahajan Yadav Shivram,M,INC,231537,Patil Pralhadrao Eknathrao,M,ICS,177072
263,Maharashtra,18,Buldhana,(SC),Wasnik Mukul Balkrishna,M,INC,166281,Kale Sukhdev Nandji,M,ICS,118223
264,Maharashtra,19,Akola,GEN,Madhusudan Atmaram Vairale,M,INC,178874,Ambedkar Prakash Yeshwant,M,IND,165064
265,Maharashtra,20,Washim,GEN,Ghulam Nabi Azad,M,INC,197822,Rathod Gokuldas Dekhsing,M,ICS,187463
266,Maharashtra,21,Amravati,GEN,Choudhary Ushatai Prakash,F,INC,217910,Tasar Sharad Motiram,M,ICS,96164
267,Maharashtra,22,Ramtek,GEN,Narsimha Rao P. V.,M,INC,290905,Gedam Shankarrao Daulatrao,M,ICS,104933
268,Maharashtra,23,Nagpur,GEN,Banwarilal Bhagwandas Purohit,M,INC,293739,Khobragde Shyam Dewaji,M,RPK,163056
269,Maharashtra,24,Bhandara,GEN,Keshaorao Atmaramji Pardhi,M,INC,249195,Mankar Laxmanrao Bisanlal,M,BJP,127491
270,Maharashtra,25,Chimur,GEN,Muttemwar Vilas Baburao,M,INC,282404,Ramteke Harichandra Sadashio,M,IND,110304
271,Maharashtra,26,Chandrapur,GEN,Potdukhe Shantaram Rajeshwar,M,INC,249994,Dada Deshkar,M,BJP,60839
272,Maharashtra,27,Wardha,GEN,Sathe Vasant Purushottam,M,INC,244390,Ghangare Ramchandra Marotrao,M,CPM,220967
273,Maharashtra,28,Yavatmal,GEN,Patil Uttamrao Deorao,M,INC,274957,Gilani Janmohammed Noormohammed,M,ICS,108755
274,Maharashtra,29,Hingoli,GEN,Rathode Uttamraoji Baliramji,M,INC,221026,Kharate Shankarrao Sambhaji,M,JNP,85935
275,Maharashtra,30,Nanded,GEN,Chavan Shankarrao Bhurao,M,INC,306026,Kadam Kamalkishor Nanasaheb,M,ICS,134502
276,Maharashtra,By Polls (1987),Nanded,GEN,C.A.Shankarrao,M,INC,283019,P.Y.Ambedkar,M,IND,171901
277,Maharashtra,31,Parbhani,GEN,Yadav Ramrao Narayanrao,M,INC,212958,Deshmukh Sheshrao Apparao,M,PWP,124640
278,Maharashtra,32,Jalna,GEN,Balasaheb Ramrao Pawar,M,INC,186318,Pundlik Hari Danwe,M,BJP,119751
279,Maharashtra,33,Aurangabad,GEN,Sahebrao P.Dongaonkar,M,ICS,246136,Abdul Azim Abdul Hamid,M,INC,153717
280,Maharashtra,34,Beed,GEN,Kshirsagar Kehsarbai Sonajirao,F,INC,221421,Gite (Patil) Shridharrao Gangaramji,M,IND,111059
281,Maharashtra,35,Latur,GEN,Patil Shivraj Vishwanath,M,INC,289466,Padmasinha Bajirao Patil,M,ICS,203929
282,Maharashtra,36,Osmanabad,(SC),Arvind Tulshiramji Kamble,M,INC,210727,Shrungare Tukaram Sadashiv,M,ICS,153599
283,Maharashtra,37,Solapur,GEN,Kuchan Gangadhar Sinramappa,M,INC,258050,Racheti Hanmantappaerappa,M,BJP,67418
284,Maharashtra,38,Pandharpur,(SC),Thorat Sandipan Bhagwan,M,INC,269989,Laxmanrao Dhobale,M,ICS,179156
285,Maharashtra,39,Ahmednagar,GEN,Gadakh Yeshwantrao Kankarrao,M,INC,281873,Dhakne Babanrao Dadaba,M,JNP,181550
286,Maharashtra,40,Kopargaon,GEN,Vikhe Eknathrao Alias Balesaheb Vithalrao,M,INC,217982,Aikwad Madhavrao Bayaji,M,CPI,146497
287,Maharashtra,41,Khed,GEN,Ramkrishna More,M,INC,219413,Kakde Sambhajirao Sahebrao,M,JNP,201389
288,Maharashtra,42,Pune,GEN,Gadil Vithalrao Narhari,M,INC,311278,Jagannath Rao Joshi,M,BJP,112924
289,Maharashtra,43,Baramati,GEN,Pawar Sharadchandra Govindrao,M,ICS,361618,Patil Shankarrao Bajirao,M,INC,221086
290,Maharashtra,By Polls (1985),Baramati,GEN,K.S.Sahebrao,M,JNP,179507,P.S.Bajirao,M,INC,130955
291,Maharashtra,44,Satara,GEN,Bhosale Prataprao Baburao,M,INC,270110,Nimbalkar Yashwant Singh Appasaheb Alias Dadraje Khardekar,M,ICS,174590
292,Maharashtra,45,Karad,GEN,Chavan Premalabai Dajisaheb,F,INC,346579,Kacchi Yunu Ahmad,M,JNP,61311
293,Maharashtra,46,Sangli,GEN,Patil Prakash Vasantrao,M,INC,304202,Patil Vishwasrao Ramrao,M,JNP,162509
294,Maharashtra,47,Ichalkaranji,GEN,Mane Balaso Alias Rajaram Shankarrao,M,INC,278457,Kadambande Rajvardhan Raghujirao,M,ICS,234319
295,Maharashtra,48,Kolhapur,GEN,Gaikwad Udaysingrao Nanasaheb,M,INC,277603,Killedar B.D.,M,PWP,128129
296,Manipur,1,Inner Manipur,GEN,N.Tombi Singh,M,INC,104091,Oinam Tomba,M,IND,89362
297,Manipur,2,Outer Manipur,(ST),Meijinlung,M,INC,189911,Lhingzaneng,F,MRP,149019
298,Meghalaya,1,Shillong,GEN,G.G.Swell,M,INC,142638,Pakem,M,IND,91812
299,Meghalaya,2,Tura,GEN,Purno Agitok Sangma,M,INC,106628,Willnan Sangma,M,IND,27890
300,Meghalaya,By Polls (1988),Tura,GEN,W. A. Sangma,M,INC,106240,L.Sangma,M,IND,28672
301,Nagaland,1,Nagaland,GEN,Chingwang,M,INC,251101,Chalie Kevichusa,M,NND,113919
302,Orissa,1,Mayurbhanj,(ST),Sidhalal Murmu,M,INC,175013,Bhagey Gohardhan,M,JNP,105775
303,Orissa,2,Balasore,GEN,Chintamani Jena,M,INC,274294,Samarendra Kundu,M,JNP,195109
304,Orissa,3,Bhadrak,(SC),Ananta Prasad Sethi,M,INC,256854,Mangaraj Malik,M,JNP,189435
305,Orissa,4,Jajpur,(SC),Anadi Charan Das,M,INC,252316,Rama Chandra Mallick,M,JNP,192811
306,Orissa,5,Kendrapara,GEN,Bijayananda Pattnaik,M,JNP,255506,Bhagabat Prasad Mohanty,M,INC,238730
307,Orissa,By Polls (1985),Kendrapara,GEN,S.K.Deb,M,JNP,275105,B.K.Biswal,M,INC,235160
308,Orissa,6,Cuttack,GEN,Jayanti Pattanik,F,INC,263960,Jogesh Chandra Rout,M,JNP,185039
309,Orissa,7,Jagatsinghpur,GEN,Lakshman Mallick,M,INC,263352,Rabi Roy,M,JNP,262394
310,Orissa,8,Puri,GEN,Brajamohan Mohenty,M,INC,239019,Ranjit Mohanty,M,JNP,134579
311,Orissa,9,Bhubaneswar,GEN,Chintamoni Panigrahi,M,INC,237716,Sivaji Patnaik,M,CPM,147862
312,Orissa,10,Aska,GEN,Somnath Rath,M,INC,244253,Ram Chandra Rath,M,JNP,126209
313,Orissa,11,Berhampur,GEN,R.Jagannath Rao,M,INC,235466,Sujiyanarayan Patra,M,JNP,90606
314,Orissa,12,Koraput,(ST),Gridhar Gomango,M,INC,154713,Labanyo Saboro,M,JNP,54891
315,Orissa,13,Nowrangpur,(ST),Khagapati Pradhani,M,INC,172305,Jabab Majhi,M,JNP,68570
316,Orissa,14,Kalahandi,GEN,Jagannath Patnaik,M,INC,154941,Pratap Keshari Deo,M,JNP,130867
317,Orissa,15,Phulbani,(SC),Radha Kanta Digal,M,INC,227667,Rajendra Nayak,M,JNP,102588
318,Orissa,16,Bolangir,GEN,Nityanand Misra,M,INC,184386,Anang Uday Singh Deo,M,JNP,149434
319,Orissa,17,Sambalpur,GEN,Krupasindhu Bhoi,M,INC,249662,Sairindri Nayak,F,JNP,110002
320,Orissa,18,Deogarh,GEN,Sriballav Panigrahi,M,INC,215256,Prasanna Kumar Panda,M,CPI,121734
321,Orissa,19,Dhenkanal,GEN,Raja Kamakhya Prasad Singh Deo Mahindra Bahadur,M,INC,295754,Adwait Prasad Singh,M,JNP,92181
322,Orissa,20,Sundargarh,(ST),Maurice Kujur,M,INC,176107,Ignace Majhi,M,JNP,69560
323,Orissa,21,Keonjhar,(ST),Harinder Soren,M,INC,181169,Govinda Chandra Munda,M,JNP,96545
324,Rajasthan,1,Ganganagar,(SC),Birbal,M,INC,282573,Begaram,M,LKD,117059
325,Rajasthan,2,Bikaner,GEN,Manphool Singh,M,INC,280090,Kedar Nath,M,JNP,154008
326,Rajasthan,3,Churu,GEN,Mohar Singh,M,INC,255348,Daulat Ram,M,LKD,143925
327,Rajasthan,By Polls (1985),Churu,GEN,N.Budnia,M,INC,253663,D.Saran,M,LKD,186016
328,Rajasthan,4,Jhunjhunu,GEN,Mohd. Ayub Khan,M,INC,261152,Sumitra Singh,F,LKD,203846
329,Rajasthan,5,Sikar,GEN,Bal Ram,M,INC,292132,Ghanshyam Tiwari,M,BJP,112573
330,Rajasthan,6,Jaipur,GEN,Nawal Kishore Sharma,M,INC,280436,Satish Chandra Agrawal,M,BJP,196579
331,Rajasthan,7,Dausa,GEN,Rajesh Pilot,M,INC,245246,Nathu Singh,M,BJP,170903
332,Rajasthan,8,Alwar,GEN,Ram Singh Yadev,M,INC,199910,Sampat Ram,M,IND,74379
333,Rajasthan,9,Bharatpur,GEN,K.Natwar Singh,M,INC,187305,Nathi Singh,M,LKD,107996
334,Rajasthan,10,Bayana,(SC),Lala Ram Ken,M,INC,156708,Shyam Sunder,M,LKD,78306
335,Rajasthan,11,Sawai Madhopur,(ST),Ram Kumar,M,INC,248422,Kirodilal,M,BJP,147424
336,Rajasthan,12,Ajmer,GEN,Vishnu Kumar Modi,M,INC,216173,Kailash Meghwal,M,BJP,159479
337,Rajasthan,13,Tonk,(SC),Banwari Lal,M,INC,231678,Jiya Lal,M,BJP,128969
338,Rajasthan,14,Kota,GEN,Shanti Kumar Dhariwal,M,INC,230375,Krishan Kumar Goyal,M,BJP,175528
339,Rajasthan,15,Jhalawar,GEN,Jujharsingh,M,INC,212489,Chaturbhuj,M,BJP,143176
340,Rajasthan,16,Banswara,(ST),Prabhulal Rawat,M,INC,199308,Hira Bhai,M,LKD,78183
341,Rajasthan,17,Salumber,(ST),Alkha Ram,M,INC,185000,Nand Lal Meena,M,BJP,105989
342,Rajasthan,18,Udaipur,GEN,Indubala Sukhadia,F,INC,264214,Bhanu Kumar Shastri,M,BJP,159412
343,Rajasthan,19,Chittorgarh,GEN,Nirmla Kumari,F,INC,226717,Hari Krishan,M,BJP,150328
344,Rajasthan,20,Bhilwara,GEN,Girdhari Lal Vyas,M,INC,250254,Arjun Lal Chochani,M,BJP,98618
345,Rajasthan,21,Pali,GEN,Mool Chand Daga,M,INC,188274,Pushpa Jain,F,BJP,152553
346,Rajasthan,By Polls (1988),Pali,GEN,S.S/O Sohanlal,M,INC,202483,G.Lodha,M,BJP,163278
347,Rajasthan,22,Jalore,(SC),Buta Singh,M,INC,281627,Hukam Ram Meghwal,M,BJP,118163
348,Rajasthan,23,Barmer,GEN,Virdhi Chand,M,INC,220658,Gangaram Choodhari,M,LKD,113945
349,Rajasthan,24,Jodhpur,GEN,Ashok Gehlot,M,INC,282066,Balveer Singh,M,BJP,128718
350,Rajasthan,25,Nagaur,GEN,Ram Niwas,M,INC,219961,Nathuram,M,LKD,171426
351,Sikkim,1,Sikkim,GEN,Nar Bhadur Bhandari,M,IND,56614,Pahalman Subba,M,INC,21327
352,Sikkim,By Polls (1985),Sikkim,GEN,D.K.Bhandari(W),F,SSP,,Uncontested,,,
353,Tamil Nadu,1,Madras North,GEN,N.V.N.Somu,M,DMK,261941,G.Lakshmanan,M,INC,225491
354,Tamil Nadu,2,Madras Central,GEN,Kalanidhi A.,M,DMK,313848,Earnest Paul E.,M,GKC,217104
355,Tamil Nadu,3,Madras South,GEN,Vyjayanthimala,F,INC,336353,Era Sezhiyan,M,JNP,288336
356,Tamil Nadu,4,Sriperumbudur,(SC),Maragatham Chandrasekhar,F,INC,332468,Nagaratnam T.,M,DMK,222994
357,Tamil Nadu,5,Chengalpattu,GEN,S. Jagathrakshakan,M,ADK,297415,M.V.Ramu,M,DMK,239206
358,Tamil Nadu,6,Arakkonam,GEN,R. Jeevarathinam,M,INC,292606,Pulavar K. Govindan,M,DMK,231664
359,Tamil Nadu,7,Vellore,GEN,A.C. Shanmugam,M,ADK,284416,A.M. Ramalingam,M,DMK,209693
360,Tamil Nadu,8,Tiruppattur,GEN,Jayamohan A.,M,INC,298159,Abdul Latheef M.,M,DMK,176372
361,Tamil Nadu,9,Vandavasi,GEN,Balaraman L.,M,INC,341267,Pandian R.K.,M,DMK,206375
362,Tamil Nadu,10,Tindivanam,GEN,S.S. Eramasamy Padayatchi,M,INC,356127,M.R. Lakshminarayanan,M,JNP,154269
363,Tamil Nadu,11,Cuddalore,GEN,Venkatesan P.R.S.,M,INC,327393,Ramu T. Alias Killivalavan,M,DMK,195439
364,Tamil Nadu,12,Chidambaram,(SC),Vallalperuman P.,M,INC,329892,Kannapiran S.,M,DMK,209001
365,Tamil Nadu,13,Dharmapuri,GEN,M. Thambi Duriai,M,ADK,333427,Parvathi Krishnan,F,CPI,182175
366,Tamil Nadu,14,Krishnagiri,GEN,K. Ramamurthi,M,INC,304854,T. Chandrasekaran,M,DMK,138488
367,Tamil Nadu,15,Rasipuram,(SC),Devarajan B.,M,INC,367276,Duraisami P.,M,DMK,165870
368,Tamil Nadu,16,Salem,GEN,Rangarajan Kumar Mangalam,M,INC,359819,Kandasamy M.A.,M,JNP,123644
369,Tamil Nadu,17,Tiruchengode,GEN,Kannan P.,M,ADK,426648,Kandaswamy M.,M,DMK,268582
370,Tamil Nadu,18,Nilgiris,GEN,R.Prabhu,M,INC,341824,C.T. Dhandapani,M,DMK,209885
371,Tamil Nadu,19,Gobichettipalayam,GEN,Kholandaivelu P.,M,ADK,338243,Saminathan P.A.,M,DMK,177616
372,Tamil Nadu,20,Coimbatore,GEN,Kuppuswamy C. K.,M,INC,355525,Umanath R.,M,CPM,253006
373,Tamil Nadu,21,Pollachi,(SC),Anna Nambi R.,M,ADK,324200,Krishnaswamy K.,M,DMK,222770
374,Tamil Nadu,22,Palani,GEN,Senapathy Gounder A.,M,INC,408104,Velusamy S.R.,M,TNC,144076
375,Tamil Nadu,23,Dindigul,GEN,K.R. Natarajan,M,ADK,343571,K.Maya Thevar,M,DMK,202253
376,Tamil Nadu,24,Madurai,GEN,Subburaman A.G.,M,INC,365948,Sankariah N.,M,CPM,192937
377,Tamil Nadu,25,Periyakulam,GEN,Selvendran P.,M,ADK,348903,Agniraju S.,M,DMK,190290
378,Tamil Nadu,26,Karur,GEN,Murugaiah A. R.,M,INC,413533,"Kandaswamy, M.",M,DMK,177970
379,Tamil Nadu,27,Tiruchirappalli,GEN,Adaikalaraj,M,INC,337786,N. Selvarasu,M,DMK,234881
380,Tamil Nadu,28,Perambalur,(SC),S. Thangaraju,M,ADK,350549,C. Thiyagarajan,M,DMK,197780
381,Tamil Nadu,29,Mayiladuthurai,GEN,Pakeer Mohamed E.S.M.,M,INC,335033,Kalayanam P.,M,DMK,215390
382,Tamil Nadu,30,Nagapattinam,(SC),"Mahalingam, M.",M,ADK,300912,Murugaiyan K.,M,CPI,298623
383,Tamil Nadu,31,Thanjavur,GEN,Singaravadivel,M,INC,306351,Palanimanickam S.,M,DMK,217030
384,Tamil Nadu,32,Pudukkottai,GEN,Sundararaj N.,M,INC,426717,Veeriah K.,M,DMK,161813
385,Tamil Nadu,33,Sivaganga,GEN,P. Chidambaram,M,INC,377160,Tha Krutinan,M,DMK,164627
386,Tamil Nadu,34,Ramanathapuram,GEN,V. Rajeshwaran,M,INC,274922,M.S.K. Sathiyendren,M,DMK,174778
387,Tamil Nadu,35,Sivakasi,GEN,N. Soundararajan,M,ADK,323786,A. Srinivasan,M,CPI,257308
388,Tamil Nadu,36,Tirunelveli,GEN,M.R. Janardhanan,M,ADK,296897,D.S.A. Sivaprakasam,M,DMK,210951
389,Tamil Nadu,37,Tenkasi,(SC),M. Arunachalam,M,INC,360517,R. Krishnan,M,CPM,168950
390,Tamil Nadu,38,Tiruchendur,GEN,K.T. Kosalram,M,INC,345381,Jawaharlal,M,JNP,121954
391,Tamil Nadu,By Polls (1985),Tiruchendur,GEN,R.D.Athithan,M,INC,169710,P.Vijayaraghavan,M,JNP,93891
392,Tamil Nadu,39,Nagercoil,GEN,N. Dennis,M,INC,235365,P. Vijayaraghavan,M,JNP,223728
393,Tripura,1,Tripura West,GEN,Ajoy Biswas,M,CPM,232339,Sudhir Ranjan Majumder,M,INC,228819
394,Tripura,2,Tripura East,GEN,Baju Ban Riyan,M,CPM,231023,Kirit Bikram Kishore Debbarman,M,INC,189960
395,Uttar Pradesh,1,Tehri Garhwal,GEN,Brahma Dutt,M,INC,203883,Trepan Singh,M,LKD,63291
396,Uttar Pradesh,2,Garhwal,GEN,Chandra Mohan Singh,M,INC,207451,Bharat Singh,M,LKD,88570
397,Uttar Pradesh,3,Almora,GEN,Harish Chandra Singh,M,INC,185006,Murli Manohar Joshi,M,BJP,44674
398,Uttar Pradesh,4,Nainital,GEN,Satendra Chandra,M,INC,274557,Akbar Ahmad,M,IND,107897
399,Uttar Pradesh,5,Bijnor,(SC),Girdhar Lal,M,INC,219185,Mangal Ram Premi,M,LKD,119372
400,Uttar Pradesh,By Polls (1985),Bijnor,(SC),M.Kumari,F,INC,128086,R.B.Paswan,M,LKD,122747
401,Uttar Pradesh,6,Amroha,GEN,Ram Pal Singh,M,INC,181642,Ishrat Ali Ansari,M,IND,164365
402,Uttar Pradesh,7,Moradabad,GEN,Hafiz Mohd. Siddique,M,INC,116942,Hazi Gulam Mohd. Khan,M,LKD,109829
403,Uttar Pradesh,8,Rampur,GEN,Zulfiqar Ali Khan,M,INC,242209,Rajendra Kumar Sharma,M,BJP,123252
404,Uttar Pradesh,9,Sambhal,GEN,Shanti Devi,F,INC,124175,Sultan Singh Yadav,M,LKD,82932
405,Uttar Pradesh,10,Budaun,GEN,Saleem Iqbal Sherwani,M,INC,183524,Sharad Yadav,M,LKD,133782
406,Uttar Pradesh,11,Aonla,GEN,Kalyan Singh Solanki,M,INC,117327,Jai Pal Singh Kashyap,M,IND,64504
407,Uttar Pradesh,12,Bareilly,GEN,Abida Ahmad,F,INC,156904,Santosh Kumar Gangwar,M,BJP,100996
408,Uttar Pradesh,13,Pilibhit,GEN,Bhanu Pratap Singh,M,INC,278803,Mohd. Shamshul Hasan Khan,M,IND,102133
409,Uttar Pradesh,14,Shahjahanpur,GEN,Jitendra Prasad,M,INC,220912,Satya Pal Singh,M,ICJ,185642
410,Uttar Pradesh,15,Kheri,GEN,Usha Kumari,F,INC,279573,Karan Singh,M,BJP,43058
411,Uttar Pradesh,16,Shahabad,GEN,Dharamgaj Singh,M,INC,186182,Ashok Bajpaye,M,JNP,73023
412,Uttar Pradesh,17,Sitapur,GEN,Rajendra Kumari,F,INC,185722,Hargovind Verma,M,LKD,92424
413,Uttar Pradesh,18,Misrikh,(SC),Sankata Prasad,M,INC,237741,Ram Lal Rahi,M,LKD,92462
414,Uttar Pradesh,19,Hardoi,(SC),Kindar Lal,M,INC,195088,Parmai Lal,M,LKD,134685
415,Uttar Pradesh,20,Lucknow,GEN,Sheila Kaul,F,INC,169260,Mohd. Yunus Saleem,M,LKD,47140
416,Uttar Pradesh,21,Mohanlalganj,(SC),Jagannath Pd,M,INC,189704,Ram Lal Kureel,M,LKD,56655
417,Uttar Pradesh,22,Unnao,GEN,Ziaurrahman Ansari,M,INC,215433,Manohar Lal,M,LKD,171437
418,Uttar Pradesh,23,Rae Bareli,GEN,Arun Kumar Nehru,M,INC,314028,Ambedkar Savita,F,LKD,56475
419,Uttar Pradesh,24,Pratapgarh,GEN,Raja Dinesh Singh,M,INC,279354,Ram Deo,M,LKD,46847
420,Uttar Pradesh,25,Amethi,GEN,Rajiv Gandhi,M,INC,365041,Maneka Gandhi,F,IND,50163
421,Uttar Pradesh,26,Sultanpur,GEN,Raj Karan Singh,M,INC,219682,Mustakeem,M,IND,59625
422,Uttar Pradesh,27,Akbarpur,(SC),Ram Piyare Suman,M,INC,194148,Ram Awadh,M,LKD,124527
423,Uttar Pradesh,28,Faizabad,GEN,Nirmal Khatri,M,INC,173152,Mitrasen,M,CPI,68660
424,Uttar Pradesh,29,Barabanki,(SC),Kamla Prasad,M,INC,202790,Ram Sagar,M,LKD,108129
425,Uttar Pradesh,30,Kaiserganj,GEN,Rana Vir Singh,M,INC,179948,Beri Prasad Verma,M,LKD,63118
426,Uttar Pradesh,31,Bahraich,GEN,Arif Mohammad Khan,M,INC,178621,Rudra Sen Chaudhari,M,BJP,77601
427,Uttar Pradesh,32,Balrampur,GEN,Deep Narain Van Mahanth,M,INC,128207,Fallul Bari Alias Banney Bhai,M,IND,119551
428,Uttar Pradesh,33,Gonda,GEN,Anand Singh Alias Annu Bhaiya,M,INC,260112,Deep Narain Pandey,M,LKD,94136
429,Uttar Pradesh,34,Basti,(SC),Ram Awadh Prasad,M,INC,227397,Ram Dulera Sonkar,M,LKD,72795
430,Uttar Pradesh,35,Domariyaganj,GEN,Kazi Jalil Abbasi,M,INC,226388,Brij Bhushan Tiwari,M,LKD,113401
431,Uttar Pradesh,36,Khalilabad,GEN,Chandra Shekhar,M,INC,227083,Ram Prasad Chaudhari,M,LKD,90719
432,Uttar Pradesh,37,Bansgaon,(SC),Mahavir Prasad,M,INC,232747,Ram Surat,M,ICJ,58518
433,Uttar Pradesh,38,Gorakhpur,GEN,Madan Pandey,M,INC,191020,Harikesh Bahadur,M,LKD,94420
434,Uttar Pradesh,39,Maharajganj,GEN,Jitendra Singh,M,INC,208692,Hari Shanker Tiwari,M,IND,84218
435,Uttar Pradesh,40,Padrauna,GEN,Chandra Pratap Narain Singh,M,INC,189209,Siraj Ahmad,M,LKD,112831
436,Uttar Pradesh,41,Deoria,GEN,Rajmangal Pandey,M,INC,239708,Ramdhari Shastri,M,LKD,94607
437,Uttar Pradesh,42,Salempur,GEN,Ram Nagina Misra,M,INC,152231,Janeshwar Misra,M,LKD,91695
438,Uttar Pradesh,43,Ballia,GEN,Jagannath Chowdhari,M,INC,225984,Chandrashekhar,M,JNP,172044
439,Uttar Pradesh,44,Ghosi,GEN,Raj Kumar,M,INC,160102,Rameshwar Singh,M,LKD,95256
440,Uttar Pradesh,45,Azamgarh,GEN,Santosh Kumar Singh,M,INC,170051,Ram Naresh Yadav,M,LKD,167265
441,Uttar Pradesh,46,Lalganj,(SC),Ramdhan,M,INC,218963,Lalsa,M,LKD,114695
442,Uttar Pradesh,47,Machhlishahr,GEN,Sripati,M,INC,179140,Shiv Sharan Varma,M,LKD,111278
443,Uttar Pradesh,48,Jaunpur,GEN,Kamala Prasad Singh,M,INC,201311,Ram Das,M,LKD,119788
444,Uttar Pradesh,49,Saidpur,(SC),Ram Smujhawan,M,INC,174291,Awadhesh Kumar,M,LKD,97757
