,State,PC No.,PC Name,Category,Winner,Gender,Party,Vote,Runner Up,Gender,Party,Vote
219,Madhya Pradesh,2,Bhind,GEN,Dr. Ramlakhan Singh,M,BJP,270766,Satyadev Katare,M,INC,217192
220,Madhya Pradesh,3,Gwalior,GEN,Jaibhan Singh Pavaiya,M,BJP,254486,Chandra Mohan Nagori,M,INC,171370
221,Madhya Pradesh,4,Guna,GEN,Madhavrao Scindia,M,INC,443965,Rao Deshraj Singh Yadav,M,BJP,229537
222,Madhya Pradesh,By Polls (2002),Guna,GEN,Jyotiraditya Madhavrao Scindia,M,INC,535728,Rao Deshraj Singh Yadav,M,BJP,129160
223,Madhya Pradesh,5,Sagar,(SC),Virendra Kumar,M,BJP,293357,Madhavi Chaudhary Advocate,M,INC,232884
224,Madhya Pradesh,6,Khajuraho,GEN,Satyavrat Chaturvedi,M,INC,335861,Akhand Pratap Singh Yadav,M,BJP,254724
225,Madhya Pradesh,7,Damoh,GEN,Dr. Ramkrishna Kusmaria,M,BJP,246909,Tilak Singh Lodhi,M,INC,233190
226,Madhya Pradesh,8,Satna,GEN,Ramanand Singh,M,BJP,217932,Rajendra Kumar Singh,M,INC,214527
227,Madhya Pradesh,9,Rewa,GEN,Sunder Lal Tiwari,M,INC,275115,Ramalakhan Singh Patel,M,BSP,210964
228,Madhya Pradesh,10,Sidhi,(ST),Chandra Pratap Singh ( Baba Sahab),M,BJP,264981,Tilakraj Singh,M,INC,260126
229,Madhya Pradesh,11,Shahdol,(ST),Dalpat Singh,M,BJP,262229,Ajit Jogi,M,INC,242328
230,Madhya Pradesh,12,Surguja,(ST),Khel Sai Singh,M,INC,297778,Larang Sai,M,BJP,236352
231,Madhya Pradesh,13,Raigarh,(ST),Vishnudeo Sai,M,BJP,276244,Pushpa Devi Singh,M,INC,270471
232,Madhya Pradesh,14,Janjgir,GEN,Dr. Charandas Mahant,M,INC,278931,Dr. Banshilal  Mahto,M,BJP,264698
233,Madhya Pradesh,15,Bilaspur,(SC),Punnulal Mohale,M,BJP,274860,Rameshwar Kosariya,M,INC,199527
234,Madhya Pradesh,16,Sarangarh,(SC),P. R. Khute,M,BJP,281769,Parasram Bhardwaj,M,INC,230010
235,Madhya Pradesh,17,Raipur,GEN,Ramesh Bais,M,BJP,354736,Jugal Kishore Sahu,M,INC,274676
236,Madhya Pradesh,18,Mahasamund,GEN,Shyama Charan Shukla,M,INC,340635,"Chandra Shekhar Sahu   "" Champu""",M,BJP,325200
237,Madhya Pradesh,19,Kanker,(ST),Sohan Potai,M,BJP,318040,Chhabila Arvind Netam,M,INC,229849
238,Madhya Pradesh,20,Bastar,(ST),Baliram Kashyap,M,BJP,155421,Mahendra Karma,M,INC,134684
239,Madhya Pradesh,21,Durg,GEN,Tara Chand Sahu,M,BJP,389777,Pradeep Choubey,M,INC,345259
240,Madhya Pradesh,22,Rajnandgaon,GEN,Dr. Raman,M,BJP,304611,Motilal Vora,M,INC,277896
241,Madhya Pradesh,23,Balaghat,GEN,Prahladsingh Patel,M,BJP,251308,Vishweshwer Bhagat,M,INC,230630
242,Madhya Pradesh,24,Mandla,(ST),Faggan Singh Kulaste,M,BJP,232042,Devendra Tekam,M,INC,225470
243,Madhya Pradesh,25,Jabalpur,GEN,Jaishree Banerjee ( Bhabhi Ji),F,BJP,300648,Chandra Mohan,M,INC,190894
244,Madhya Pradesh,26,Seoni,GEN,Ram Naresh Tripathi,M,BJP,282891,Vimla Verma,M,INC,266957
245,Madhya Pradesh,27,Chhindwara,GEN,Kamal Nath,M,INC,399904,Santosh Jain,M,BJP,210976
246,Madhya Pradesh,28,Betul,GEN,"Vijay Kumar Khandelwal "" Munni Bhaiya""",M,BJP,272512,Gufran Bhai,M,INC,208040
247,Madhya Pradesh,29,Hoshangabad,GEN,Sundar Lal Patwa,M,BJP,353760,Rajkumar Patel,M,INC,309313
248,Madhya Pradesh,30,Bhopal,GEN,Uma Bharti,F,BJP,537905,Suresh Pachori,M,INC,369041
249,Madhya Pradesh,31,Vidisha,GEN,Shivraj Singh,M,BJP,360421,Jasvant Singh,M,INC,278024
250,Madhya Pradesh,32,Rajgarh,GEN,Laxman Singh,M,INC,354234,Nitish Bhardwaj,M,BJP,288541
251,Madhya Pradesh,33,Shajapur,(SC),Thavarchand Gehlot,M,BJP,387607,Radhakishan Malviya,M,INC,352941
252,Madhya Pradesh,34,Khandwa,GEN,Nandkumarsingh Chouhan ( Nandu Bhaiya ),M,BJP,364161,Tanvant Singh Keer,M,INC,238058
253,Madhya Pradesh,35,Khargone,GEN,Tarachand Patel,M,INC,354133,Balkrishna Bauji Patidar,M,BJP,315987
254,Madhya Pradesh,36,Dhar,(ST),Gajendra Singh Rajukhedi,M,INC,355482,Harsh Chouhan,M,BJP,321377
255,Madhya Pradesh,37,Indore,GEN,Sumitra Mahajan,F,BJP,474167,Mahesh Joshi,M,INC,342852
256,Madhya Pradesh,38,Ujjain,(SC),Dr. Satyanarayan Jatiya,M,BJP,360103,Tulasiram Silawat,M,INC,292065
257,Madhya Pradesh,39,Jhabua,(ST),Kantilal Bhuriya,M,INC,371842,Dilipsingh Bhuriya,M,BJP,222465
258,Madhya Pradesh,40,Mandsaur,GEN,Dr. Lakshaminarayan Pandey,M,BJP,395928,Rajendra Singh Gautam,M,INC,340443
259,Maharashtra,1,Rajapur,GEN,Suresh Prabhakar Prabhu,M,SHS,221523,Prof  Madhu Dandavate,M,JD(S),108673
260,Maharashtra,2,Ratnagiri,GEN,Anant Gangaram Geete,M,SHS,293834,Ziman Sujit Bhagoji,M,NCP,178491
261,Maharashtra,3,Kolaba,GEN,Ramsheth Thakur,M,PWPI,274361,D B Patil,M,SHS,231264
262,Maharashtra,4,Mumbai-South,GEN,Jayawanti Mehta,F,BJP,144945,Murli Deora,M,INC,134702
263,Maharashtra,5,Mumbai-South-Central,GEN,Mohan Vishnu Rawale,M,SHS,176323,A Majeed Memon Advocate,M,SP,97287
264,Maharashtra,6,Mumbai-North-Central,GEN,Manohar Gajanan Joshi,M,SHS,294935,Raja Dhale,M,BBM,125940
265,Maharashtra,7,Mumbai-North-East,GEN,Kirit Somaiya,M,BJP,400436,Adv Kamat Gurudas,M,INC,393160
266,Maharashtra,8,Mumbai-North-West,GEN,Sunil Dutt,M,INC,366669,Madhukar Sirpotdar,M,SHS,281130
267,Maharashtra,9,Mumbai-North,GEN,Ram Naik,M,BJP,517941,Chandrakant Gosalia,M,INC,363805
268,Maharashtra,10,Thane,GEN,Prakash Paranjpe,M,SHS,391446,Nakul Patil,M,INC,291763
269,Maharashtra,11,Dahanu,(ST),Adv Chintaman Wanaga,M,BJP,240866,Shingada Damodar Barku,M,INC,178596
270,Maharashtra,12,Nashik,GEN,Dhikale Uttamrao Nathuji,M,SHS,303084,Patil Madhav Balwant,M,NCP,266272
271,Maharashtra,13,Mgaon,(ST),Mahale Haribahu Shankar,M,JD(S),191643,Gangurde Babanrao Lahanu,M,BJP,187251
272,Maharashtra,14,Dhule,(ST),Ramdas Rupla Gavit,M,BJP,211904,Chaure Bapu Hari,M,INC,198919
273,Maharashtra,15,Nandurbar,(ST),Gavit Manikrao Hodlya,M,INC,318338,Vasave Govind Ramu,M,NCP,187567
274,Maharashtra,16,Erandol,GEN,Annasaheb M K Patil,M,BJP,297867,More Vasantrao Jivanrao,M,NCP,193411
275,Maharashtra,17,Jalgaon,GEN,Y G Mahajan Sir,M,BJP,334020,Dr Ulhas Vasudeo Patil,M,INC,244225
276,Maharashtra,18,Buldhana,(SC),Adsul Anandrao Vithoba,M,SHS,294922,Wasnik Mukul Balkrushna,M,INC,249915
277,Maharashtra,19,Akola,GEN,Ambedkar Prakash Yashwant,M,BBM,272243,Fundkar Pandurang Pundlik,M,BJP,263527
278,Maharashtra,20,Washim,GEN,Bhawana Pundlikrao Gawali,F,SHS,244820,Deshmukh Anantrao Vitthalrao,M,INC,205225
279,Maharashtra,21,Amravati,GEN,Gudhe Anant Mahadeoappa,M,SHS,319916,R S Gavai,M,RPI,246264
280,Maharashtra,22,Ramtek,GEN,Subodh Mohite,M,SHS,242454,Purohit Banwari Lal,M,INC,230765
281,Maharashtra,23,Nagpur,GEN,Vilas Muttemwar,M,INC,424450,Vinod Yashwantrao Gudadhe (Patil),M,BJP,351755
282,Maharashtra,24,Bhandara,GEN,Chunnilalbhau Thakur,M,BJP,291355,Dr Shrikant Jichkar,M,INC,287536
283,Maharashtra,25,Chimur,GEN,Diwathe Namdeo Harbaji,M,BJP,300601,Kawade Jogendra Laxman,M,RPI,230561
284,Maharashtra,26,Chandrapur,GEN,Puglia Nareshkumar Chunnalal,M,INC,328522,Ahir Hansraj Gangaram,M,BJP,325685
285,Maharashtra,27,Wardha,GEN,Prabha Rao,F,INC,249564,Suresh Ganpatrao Waghmare,M,BJP,242502
286,Maharashtra,28,Yavatmal,GEN,Uttamrao Deorao Patil,M,INC,258535,Haribhau Rathod,M,BJP,243309
287,Maharashtra,29,Hingoli,GEN,Mane Shivaji Gyanbarao,M,SHS,297284,Adv Pole Naik Madhavrao Bahenarao,M,BBM,216629
288,Maharashtra,30,Nanded,GEN,Khatgaonkar Bhaskarrao Bapurao,M,INC,327293,Dr Dhanajirao Vyankatrao Deshmukh,M,BJP,294718
289,Maharashtra,31,Parbhani,GEN,Jadhav Suresh Ramrao,M,SHS,254019,Jamkar Raosaheb Bapusaheb,M,INC,210354
290,Maharashtra,32,Jalna,GEN,Danve Raosaheb Dadarao Patil,M,BJP,332620,Bangar Dnyandeo Ganpatrao,M,INC,208711
291,Maharashtra,33,Aurangabad,GEN,Chandrakant Khaire,M,SHS,383144,A R Antulay,M,INC,327255
292,Maharashtra,34,Beed,GEN,Jaysingrao Gaikwad Patil,M,BJP,332946,Radhakrishna Sahebrao Patil,M,NCP,281756
293,Maharashtra,35,Latur,GEN,Patil Shivraj Vishwanath,M,INC,314213,Dr Gopalrao Vitthlrao Patil,M,BJP,273923
294,Maharashtra,36,Osmanabad,(SC),Kamble Shivaji Vithalrao,M,SHS,252135,Deokule Kanifnath,M,NCP,193062
295,Maharashtra,37,Solapur,GEN,Shinde Sushilkumar Sambhajirao,M,INC,286578,Valyal Lingraj Balirayya,M,BJP,209583
296,Maharashtra,By Polls (2003),Solapur,GEN,Mohite P.P.Shankarrao,M,BJP,352360,Anandrao Narayan Deokate,M,INC,229543
297,Maharashtra,38,Pandharpur,(SC),Athawale Ramdas Bandu,M,IND,413115,Kshirsagar Nagnath Dattatray,M,BJP,153610
298,Maharashtra,39,Ahmednagar,GEN,Dilipkumar Mansukhlal Gandhi,M,BJP,278508,Maruti Deoram Alias Dada Patil Shelke,M,NCP,250051
299,Maharashtra,40,Kopargaon,GEN,E V Alias Balasaheb Vikhe Patil,M,SHS,253498,Solicitor Gulabrao Sakharam Shelke,M,NCP,206083
300,Maharashtra,41,Khed,GEN,Ashok Namdeorao Mohol,M,NCP,284476,Bankhele Kisanrao Baburao,M,SHS,227458
301,Maharashtra,42,Pune,GEN,Pradeep Rawat,M,BJP,304955,Joshi Mohan,M,INC,213670
302,Maharashtra,43,Baramati,GEN,Pawar Sharadchandra Govindrao,M,NCP,510928,Dr Pratibha Lokhande,M,BJP,212025
303,Maharashtra,44,Satara,GEN,Laxmanrao Pandurang Jadhav Patil,M,NCP,313325,Hindurao N Naik Nimbalkar,M,SHS,188554
304,Maharashtra,45,Karad,GEN,Shriniwas Dadasaheb Patil (Marulkar),M,NCP,350504,Chavan Prithviraj Dajisaheb,M,INC,227543
305,Maharashtra,46,Sangli,GEN,Prakash (Bapu) Vasantrao Patil,M,INC,381162,Patil Madan Vishwanath,M,NCP,220602
306,Maharashtra,47,Ichalkaranji,GEN,Mane Nivedita Sambhajirao,F,NCP,337657,Awade Kallappa Baburao,M,INC,324845
307,Maharashtra,48,Kolhapur,GEN,Mandlik Sadashivrao Dadoba,M,NCP,346459,Udaysingrao Gaikwad,M,INC,237549
308,Manipur,1,Inner Manipur,GEN,Th. Chaoba,M,MSCP,153387,Khaidem Mani,M,MPP,145192
309,Manipur,2,Outer Manipur,(ST),Holkhomang,M,NCP,120559,R. K. Theko,M,INC,91750
310,Meghalaya,1,Shillong,GEN,Paty Ripple Kyndiah,M,INC,145020,Stanlington D. Khongwir,M,UDP,107197
311,Meghalaya,2,Tura,GEN,Purno Agitok Sangma,M,NCP,182883,Atul C Marak,M,INC,69304
312,Mizoram,1,Mizoram,(ST),Vanlalzawma,M,IND,171557,Rokamlova,M,IND,102898
313,Nagaland,1,Nagaland,GEN,K. Asungba Sangtam,M,INC,516119,Shurhozelie,M,IND,162521
314,Orissa,1,Mayurbhanj,(ST),Salkhan Murmu,M,BJP,300902,Kamala Tiria,M,INC,152820
315,Orissa,2,Balasore,GEN,Mahameghabahan Aira Kharabela Swain,M,BJP,428070,Subhankar Mohapatra,M,INC,291698
316,Orissa,3,Bhadrak,(SC),Arjun Charan Sethi,M,BJD,397450,Panchanan Mandal,M,INC,275017
317,Orissa,4,Jajpur,(SC),Jagannath Mallik,M,BJD,351442,Rama Chandra Mallik,M,INC,237458
318,Orissa,5,Kendrapara,GEN,Prabhat Kumar Samantray,M,BJD,359314,Archana Nayak,M,INC,257175
319,Orissa,6,Cuttack,GEN,Bhartruhari Mahtab,M,BJD,407603,Kanhu Charan Lenka,M,INC,202286
320,Orissa,7,Jagatsinghpur,GEN,Trilochan Kanungo,M,BJD,439888,Ranjib Biswal,M,INC,290606
321,Orissa,8,Puri,GEN,Braja Kishore Tripathy,M,BJD,383060,Jayant Das,M,INC,251315
322,Orissa,9,Bhubaneswar,GEN,Prasanna Kumar Patasani,M,BJD,414429,Bibhuti Bhusan Singh Mardaraj,M,INC,180468
323,Orissa,10,Aska,GEN,Naveen Patnaik,M,BJD,359178,Duti Krushna Panda,M,CPI,102442
324,Orissa,By Polls (2000),Aska,GEN,Kumudini Patnaik,F,BJD,288240,Umakanta Mishra,M,INC,108767
325,Orissa,11,Berhampur,GEN,Anadicharan Sahu,M,BJP,310704,Jayanti Patnaik,M,INC,256581
326,Orissa,12,Koraput,(ST),Hema Gamang,F,INC,277555,Jayaram Pangi,M,BJD,265401
327,Orissa,13,Nowrangpur,(ST),Parsuram Majhi,M,BJP,331863,Chandra Sekhar Majhi,M,INC,315712
328,Orissa,14,Kalahandi,GEN,Bikram Keshari Deo,M,BJP,371911,Bhakta Charan Das,M,INC,255392
329,Orissa,15,Phulbani,(SC),Padmanava Behera,M,BJD,357024,Mrutyunjaya Nayak,M,INC,254809
330,Orissa,16,Bolangir,GEN,Sangeeta Kumari Singh Deo,F,BJP,404988,Sarat Pattanayak,M,INC,224009
331,Orissa,17,Sambalpur,GEN,Prasanna Acharya,M,BJD,398597,Dr. Krupasindhu Bhoi,M,INC,271634
332,Orissa,18,Deogarh,GEN,Debendra Pradhan,M,BJP,376412,Hemananda Biswal,M,INC,289543
333,Orissa,19,Dhenkanal,GEN,Kamakhya Prasad Singh Deo,M,INC,248824,Tathagata Satpathy,M,BJD,245150
334,Orissa,20,Sundargarh,(ST),Jual Oram,M,BJP,326395,Christopher Ekka,M,INC,173881
335,Orissa,21,Keonjhar,(ST),Ananta Nayak,M,BJP,416956,Yashobant Singh Laguri,M,INC,194403
336,Punjab,1,Gurdaspur,GEN,Vinod Khanna,M,BJP,315267,Sukhbuns Kaur,M,INC,313868
337,Punjab,2,Amritsar,GEN,Raghunandan Lal  Bhatia,M,INC,296533,Daya Singh Sodhi,M,BJP,264534
338,Punjab,3,Tarn Taran,GEN,Tarlochan Singh  Tur,M,SAD,305899,Gurinder Partap Singh Kairon,M,INC,230282
339,Punjab,4,Jalandhar,GEN,Balbir Singh,M,INC,267209,Prabhjot  Kaur,M,SAD,232643
340,Punjab,5,Phillaur,(SC),Santosh  Chowdhary,F,INC,263540,Satnam Singh  Kainth,M,DBSM,236962
341,Punjab,6,Hoshiarpur,GEN,Charanjit Singh Channi,M,INC,256211,Kamal Chaudhry,M,BJP,222005
342,Punjab,7,Ropar,(SC),Shamsher Singh,M,INC,326651,Satwinder Kaur,M,SAD,249270
343,Punjab,8,Patiala,GEN,Preneet Kaur,F,INC,360125,Surjit Singh Rakhra,M,SAD,281217
344,Punjab,9,Ludhiana,GEN,Gurcharan Singh Galib,M,INC,346928,Amrik Singh Aliwal,M,SAD,241682
345,Punjab,10,Sangrur,GEN,Simranjit Singh Mann,M,SAD(M),298846,Surjit Singh Barnala,M,SAD,212529
346,Punjab,11,Bathinda,(SC),Bhan Singh Bhaura,M,CPI,327484,Chatin Singh   Samaon,M,SAD,266167
347,Punjab,12,Faridkot,GEN,Jagmeet Singh  Brar,M,INC,418454,Sukhbir Singh Badal,M,SAD,413306
348,Punjab,13,Ferozpur,GEN,Zora Singh,M,SAD,300236,Hans Raj,M,INC,285375
349,Rajasthan,1,Ganganagar,(SC),Nihal Chand,M,BJP,358104,Er. Shankar Pannu,M,INC,262218
350,Rajasthan,2,Bikaner,GEN,Rameshwar Lal Dudi,M,INC,493638,Rampratap Kasania,M,BJP,399129
351,Rajasthan,3,Churu,GEN,Ram Singh Kaswan,M,BJP,351485,Narendra Budania,M,INC,304676
352,Rajasthan,4,Jhunjhunu,GEN,Sisram Ola,M,INC,330198,Banwari Lal Saini,M,BJP,253850
353,Rajasthan,5,Sikar,GEN,Subhash Maharia,M,BJP,341445,Balram,M,INC,313272
354,Rajasthan,6,Jaipur,GEN,Girdhari Lal Bhargava,M,BJP,456720,Pt. Raghu Sharma,M,INC,314930
355,Rajasthan,7,Dausa,GEN,Rajesh Pilot,M,INC,372263,Rohitash Kumar Sharma,M,BJP,365361
356,Rajasthan,By Polls (2000),Dausa,GEN,Rama Pilot,F,INC,349439,R.K.Sharma,M,BJP,284175
357,Rajasthan,8,Alwar,GEN,Dr. Jaswant Singh Yadav,M,BJP,325556,Mahendra Kumari,M,INC,267628
358,Rajasthan,9,Bharatpur,GEN,Vishvendra Singh,M,BJP,277460,Jagat Singh,M,INC,180442
359,Rajasthan,10,Bayana,(SC),Bahadur Singh,M,BJP,234881,Jagnnath Pahadia,M,INC,201549
360,Rajasthan,11,Sawai Madhopur,(ST),Jaskaur,F,BJP,277014,Usha,M,INC,218133
361,Rajasthan,12,Ajmer,GEN,Rasa Singh Rawat,M,BJP,332130,Prabha Thakur,M,INC,244456
362,Rajasthan,13,Tonk,(SC),Shyam Lal Bansiwal,M,BJP,287265,Dwarka Prasad Bairwa,M,INC,238907
363,Rajasthan,By Polls (2001),Tonk,(SC),Kailash Meghwal,M,BJP,287818,Banwari Lal Bairwa,M,INC,225916
364,Rajasthan,14,Kota,GEN,Raghuveer Singh Koushal,M,BJP,320205,Ramnaryan Meena,M,INC,295436
365,Rajasthan,15,Jhalawar,GEN,Vansundhara Raje,F,BJP,409574,Dr. Abrar Ahmed,M,INC,257159
366,Rajasthan,16,Banswara,(ST),Tara Chand Bhagora,M,INC,379775,Rajesh Katara,M,JD(U),263511
367,Rajasthan,17,Salumber,(ST),Bheru Lal Meena,M,INC,290976,Mahaveer Bhagora,M,BJP,238568
368,Rajasthan,18,Udaipur,GEN,Girija Vyas,F,INC,372645,Shanti Lal Chaplot,M,BJP,318554
369,Rajasthan,19,Chittorgarh,GEN,Shrichand Kriplani,M,BJP,411275,Udai Lal Anjana,M,INC,373898
370,Rajasthan,20,Bhilwara,GEN,Vijayendra Pal Singh,M,BJP,287858,Rampal Upadhayay,M,INC,273629
371,Rajasthan,21,Pali,GEN,Pusp Jain,M,BJP,316844,Mithalal Jain,M,INC,212178
372,Rajasthan,22,Jalore,(SC),Buta Singh,M,INC,330652,Bangaru Laxman,M,BJP,294728
373,Rajasthan,23,Barmer,GEN,Col. Sonaram Choudhary,M,INC,424150,Manvendra Singh,M,BJP,392010
374,Rajasthan,24,Jodhpur,GEN,Jaswant Singh Vishnoi,M,BJP,368463,Poonam Chand,M,INC,255166
375,Rajasthan,25,Nagaur,GEN,Ram Raghunath Choudhary,M,INC,267914,Vijay Poonia,M,BSP,219445
376,Sikkim,1,Sikkim,GEN,Bhim Pd. Dahal,M,SDF,107828,Satish Chandra Rai,M,SSP,86466
377,Tamil Nadu,1,Madras North,GEN,"Kuppusamy, C.",M,DMK,471101,"Soundara Rajan, A.",M,CPM,311312
378,Tamil Nadu,2,Madras Central,GEN,Murasoli Maran,M,DMK,364565,"Abdul Latheef, M.",M,ADMK,227616
379,Tamil Nadu,3,Madras South,GEN,"Baalu, T.R.",M,DMK,562221,"Dhandayudhapani, V.",M,INC,322037
380,Tamil Nadu,4,Sriperumbudur,(SC),"Krishnaswamy,   A.",M,DMK,385558,"Venugopal, K.",M,ADMK,310556
381,Tamil Nadu,5,Chengalpattu,GEN,"Moorthy, A.K.",M,PMK,330551,"Thirunavukkarasu, S.S.",M,ADMK,317740
382,Tamil Nadu,6,Arakkonam,GEN,"Jagathrakshakan, S. Dr.",M,DMK,346520,"Thangka Balu, K.V.",M,INC,250876
383,Tamil Nadu,7,Vellore,GEN,"Shanmugam, N.T.",M,PMK,324547,Mohamed Asif,M,ADMK,298862
384,Tamil Nadu,8,Tiruppattur,GEN,"Venugopal, D.",M,DMK,350703,"Rajendran, A.R.",M,ADMK,327090
385,Tamil Nadu,9,Vandavasi,GEN,"Durai, M.",M,PMK,345539,"Krishnasswamy, M.",M,INC,286342
386,Tamil Nadu,10,Tindivanam,GEN,Ramachandran N. Gingee.,M,MDMK,323234,Ramamurthee K.,M,INC,313884
387,Tamil Nadu,11,Cuddalore,GEN,"Sankar, Adhi",M,DMK,358367,Dhamotharan M.C.,M,ADMK,284414
388,Tamil Nadu,12,Chidambaram,(SC),"Ponnuswamy, E.",M,PMK,345331,"Thirumavalavan, R.",M,TMC(M),225768
389,Tamil Nadu,13,Dharmapuri,GEN,"Elangovan, P.D.",M,PMK,340162,"Munusamy, K.P.",M,ADMK,314622
390,Tamil Nadu,14,Krishnagiri,GEN,"Vetriselvan, V.",M,DMK,347737,"Thambidurai, M.",M,ADMK,315913
391,Tamil Nadu,15,Rasipuram,(SC),"Saroja, V. Dr.",F,ADMK,304843,"Uthayarasu, S.",M,PMK,266438
392,Tamil Nadu,16,Salem,GEN,"Selvaganapathi, T.M.",M,ADMK,363689,"Ramamurthy, K.",M,TRC,338278
393,Tamil Nadu,17,Tiruchengode,GEN,"Kannappan, M.",M,MDMK,409293,"Palanisamy, K.",M,ADMK,404737
394,Tamil Nadu,18,Nilgiris,GEN,"Mathan, M. (Alias) Master Mathan, M.",M,BJP,369828,"Prabhu, R.",M,INC,345869
395,Tamil Nadu,19,Gobichettipalayam,GEN,"Kaliappan, K.K.",M,ADMK,299184,"Arjun, K.G.S.",M,DMK,269172
396,Tamil Nadu,20,Coimbatore,GEN,"Radhakrishnan, C.P.",M,BJP,430068,"Nallakannu, R.",M,CPI,375991
397,Tamil Nadu,21,Pollachi,(SC),"Krishnan, Dr.C.",M,MDMK,293038,"Thiyagarajan, M.",M,ADMK,283523
398,Tamil Nadu,22,Palani,GEN,"Kumarasamy, P.",M,ADMK,297850,"Ganesha Murthi, A.",M,MDMK,269133
399,Tamil Nadu,23,Dindigul,GEN,"Sreenivaasan, C.",M,ADMK,294794,"Chandrasekar, S.",M,DMK,274451
400,Tamil Nadu,24,Madurai,GEN,"Mohan, P.",M,CPM,328204,"Muthuramalingam, Pon.",M,DMK,290981
401,Tamil Nadu,25,Periyakulam,GEN,"Dhinakaran,",M,ADMK,303881,"Selvendran, P.",M,DMK,258075
402,Tamil Nadu,26,Karur,GEN,"Chinnasamy, M.",M,ADMK,334407,"Palanisamy, K.C.",M,DMK,331560
403,Tamil Nadu,27,Tiruchirappalli,GEN,Arangarajan Kumaramangalam,M,BJP,377450,"Adaikalaraj,L.",M,INC,288253
404,Tamil Nadu,By Polls (2001),Tiruchirappalli,GEN,Dalit Ezhimalai R.,M,AIDMK,343874,Sukumar M. N.,M,BJP,326461
405,Tamil Nadu,28,Perambalur,(SC),Raja. A.,M,DMK,330675,Rajarethinam.P.,M,ADMK,262624
406,Tamil Nadu,29,Mayiladuthurai,GEN,Manishankar Aiyar,M,INC,324384,Arul Mozhi P.D.,M,PMK,284253
407,Tamil Nadu,30,Nagapattinam,(SC),"Vijayan, A.K.S.",M,DMK,342237,Selvarasu.M.,M,CPI,319771
408,Tamil Nadu,32,Pudukkottai,GEN,Thirunavukarasu,M,MDMK,396216,Singaaravadivel.S.,M,INC,331914
409,Tamil Nadu,33,Sivaganga,GEN,"Sudarsana Natchiappan,E.M.",M,INC,246078,Raja.H.,M,BJP,222267
410,Tamil Nadu,34,Ramanathapuram,GEN,Malaisamy.K.,M,ADMK,265253,Bhavani Rajenthiran.M.S.K. (Tmt.),M,DMK,258607
411,Tamil Nadu,35,Sivakasi,GEN,Vaiko,M,MDMK,325829,"Ramaswami, V.Justice",M,ADMK,251048
412,Tamil Nadu,36,Tirunelveli,GEN,"Pandian, P.H.",M,ADMK,249975,"Geetha Jeevan, P.",M,DMK,223481
413,Tamil Nadu,37,Tenkasi,(SC),"Murugesan,S.",M,ADMK,239241,"Arumugam,S.",M,BJP,238354
414,Tamil Nadu,38,Tiruchendur,GEN,"Jayaseelan, A.D.K.",M,DMK,237630,"Rajan, Dr.B.P.",M,ADMK,177964
415,Tamil Nadu,39,Nagercoil,GEN,"Radhakrishnan,P.",M,BJP,307319,Dennis.N.,M,INC,161676
416,Tripura,1,Tripura West,GEN,Samar Chowdhury,M,CPM,372553,Sudhir Ranjan Majumdar,M,AITC,174154
417,Tripura,By Polls (2002),Tripura West,GEN,Khagen Das,M,CPI(M),394364,Manik Deb,M,INC,243521
418,Tripura,2,Tripura East,(ST),Baju Ban Riyan,M,CPM,304934,Jishnu Dev Varma,M,BJP,154434
419,Uttar Pradesh,1,Tehri Garhwal,GEN,Manabendra Shah,M,BJP,207839,Vijay Bahuguna,M,INC,192068
420,Uttar Pradesh,2,Garhwal,GEN,Maj Gen. (Rtd) Bhuwan Chandra Khanduri(A.V.S.M.),M,BJP,239745,Satpal Maharaj,M,INC,210063
421,Uttar Pradesh,3,Almora,GEN,Bachi Singh Rawat,M,BJP,192388,Harish Rawat,M,INC,180929
422,Uttar Pradesh,4,Nainital,GEN,Narayan Datt Tiwari,M,INC,350381,Balraj Passi,M,BJP,237974
423,Uttarakhand,By Polls (2002),Nainital,GEN,Mahendra Singh Pal,M,INC,200146,Balraj Pasi,M,BJP,96273
424,Uttar Pradesh,5,Bijnor,(SC),Sheeshram Singh Ravi,M,BJP,214266,Omwati Devi,M,SP,190566
425,Uttar Pradesh,6,Amroha,GEN,Rashid Alvi,M,BSP,337919,Chetan Chauhan,M,BJP,244694
426,Uttar Pradesh,7,Moradabad,GEN,Chandra Vijay Singh Alias Baby Raja,M,ABLTC,253321,Dr. Shafiqur Rahman Barq,M,SP,156871
427,Uttar Pradesh,8,Rampur,GEN,Begum Noor Bano Urf Mahtab Zamani Begum,F,INC,338493,Mukhtar Abbas Naqvi,M,BJP,223022
428,Uttar Pradesh,9,Sambhal,GEN,Mulayam Singh Yadav,M,SP,259430,Ch. Bhupendra Singh,M,BJP,143596
429,Uttar Pradesh,10,Budaun,GEN,Saleem Iqbal Shervani,M,SP,236496,Shanti Devi Shakya,M,BJP,195182
430,Uttar Pradesh,11,Aonla,GEN,Kunwar Sarvraj Singh,M,SP,195839,Rajveer Singh,M,BJP,178213
431,Uttar Pradesh,12,Bareilly,GEN,Santosh Kumar Gangwar,M,BJP,292813,Master Chhote Lal Gangwar,M,SP,158113
432,Uttar Pradesh,13,Pilibhit,GEN,Maneka Gandhi,F,IND,433421,Anis Ahmad Khan Alias Phool Baboo,M,BSP,193566
433,Uttar Pradesh,14,Shahjahanpur,GEN,Kr. Jitendra Prasad,M,INC,207167,Ram Murti Singh Verma,M,SP,189175
