,State,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year
200,Karnataka,Haveri,GEN,Shivkumar Chanabasappa Udasi,M,BJP,430293,Saleem Ahamed,M,INC,342373,87920,2009
201,Karnataka,Dharwad,GEN,Pralhad Venkatesh Joshi,M,BJP,446786,Kunnur Manjunath Channappa,M,INC,309123,137663,2009
202,Karnataka,Uttara Kannada,GEN,Anant Kumar Dattatreya Hegde,M,BJP,339300,Alva Margaret,M,INC,316531,22769,2009
203,Karnataka,Davanagere,GEN,Gowdar Mallikarjunappa Siddeshwara,M,BJP,423447,S.S. Mallikarjuna,M,INC,421423,2024,2009
204,Karnataka,Shimoga,GEN,Raghavendra Yeddyurappa,M,BJP,482783,S. Bangarappa,M,INC,429890,52893,2009
205,Karnataka,Udupi Chikmagalur,GEN,Jayaprakash Korgi Hegde,M,INC,401441,D.V.Sadananda Gowda,M,BJP,374423,27018,2009
206,Karnataka,Udupi Chikmagalur,GEN,K.J. Hegde,M,INC,398723,S. Kumar V.,M,BJP,352999,45724,2009
207,Karnataka,Hassan,GEN,H.D. Devegowda,M,JD(S),496429,K. H. Hanume Gowda,M,BJP,205316,291113,2009
208,Karnataka,Dakshina Kannada,GEN,Nalin Kumar Kateel,M,BJP,499385,Janardhana Poojary,M,INC,458965,40420,2009
209,Karnataka,Chitradurga,SC,Janardhana Swamy,M,BJP,370920,Dr. B Thippeswamy,M,INC,235349,135571,2009
210,Karnataka,Tumkur,GEN,Gangasandra Siddappa Basavaraj,M,BJP,331064,Muddahanumegowda S.P.,M,JD(S),309619,21445,2009
211,Karnataka,Mandya,GEN,N. Chaluvaraya Swamy,M,JD(S),384443,M H Ambareesh,M,INC,360943,23500,2009
212,Karnataka,Mysore,GEN,Adagooru Huchegowda Vishwanath,M,INC,354810,C.H.Vijayashankar,M,BJP,347119,7691,2009
213,Karnataka,Chamarajanagar,SC,Rangaswamy Dhruvanarayana,M,INC,369970,A.R.Krishnamurthy,M,BJP,365968,4002,2009
214,Karnataka,Bangalore Rural,GEN,H.D. Kumaraswamy,M,JD(S),493302,C. P. Yogeeshwara,M,BJP,363027,130275,2009
215,Karnataka,Bangalore Rural,GEN,D. K. Suresh,M,INC,578000,Anitha Kumaraswamy,M,JD(S),456000,122000,2009
216,Karnataka,Bangalore North,GEN,Chandre D.B. Gowda,M,BJP,452920,C. K. Jaffer Sharief,M,INC,393255,59665,2009
217,Karnataka,Bangalore Central,GEN,P. C. Mohan,M,BJP,340162,H.T.Sangliana,M,INC,304944,35218,2009
218,Karnataka,Bangalore South,GEN,Ananth Kumar,M,BJP,437953,Krishna Byre Gowda,M,INC,400341,37612,2009
219,Karnataka,Chikkaballapur,GEN,Dr.(Shri) M. Veerappa Moily,M,INC,390500,C.Aswathanarayana,M,BJP,339119,51381,2009
220,Karnataka,Kolar,GEN,K.H. Muniyappa,M,INC,344771,D.S.Veeraiah,M,BJP,321765,23006,2009
221,Kerala,Kasaragod,GEN,P. Karunakaran,M,CPI,385522,Shahida Kamal,M,INC,321095,64427,2009
222,Kerala,Kannur,GEN,Kumbakudi Sudhakaran,M,INC,432878,K.K Ragesh,M,CPI,389727,43151,2009
223,Kerala,Vatakara,GEN,Ramachandran Mullappally,M,INC,421255,Adv. P. Satheedevi,M,CPI,365069,56186,2009
224,Kerala,Wayanad,GEN,M. I. Shanavas,M,INC,410703,Advocate M. Rahmathulla,M,CPI,257264,153439,2009
225,Kerala,Kozhikode,GEN,M. K. Raghavan,M,INC,342309,Adv. P.A. Mohamed Riyas,M,CPI,341471,838,2009
226,Kerala,Malappuram,GEN,E. Ahamed,M,IUML,427940,T.K. Hamza,M,CPI,312343,115597,2009
227,Kerala,Ponnani,GEN,E. T. Mohammed Basheer,M,IUML,385801,Dr. Hussain Randathani,M,IND,303117,82684,2009
228,Kerala,Palakkad,GEN,M. B. Rajesh,M,CPI,338070,Satheesan Pacheni,M,INC,336250,1820,2009
229,Kerala,Alathur,SC,Parayamparanbil Kuttappan Biju,M,CPI,387352,N.K Sudheer,M,INC,366392,20960,2009
230,Kerala,Thrissur,GEN,P.C. Chacko,M,INC,385297,C N Jayadevan,M,CPI,360146,25151,2009
231,Kerala,Chalakudy,GEN,K. P. Dhanapalan,M,INC,399035,Adv. U.P Joseph,M,CPI,327356,71679,2009
232,Kerala,Ernakulam,GEN,Prof. Kuruppassery Varkey Thomas,M,INC,342845,Sindhu Joy,M,CPI,331055,11790,2009
233,Kerala,Idukki,GEN,P. T. Thomas,M,INC,408484,Adv. K. Francis George,M,KEC,333688,74796,2009
234,Kerala,Kottayam,GEN,Jose K. Mani,M,KEC(M),404962,Adv. Suresh Kurup,M,CPI,333392,71570,2009
235,Kerala,Alappuzha,GEN,K. C. Venugopal,M,INC,468679,Dr. K.S Manoj,M,CPI,411044,57635,2009
236,Kerala,Mavelikkara,SC,Suresh Kodikunnil,M,INC,397211,R.S Anil,M,CPI,349163,48048,2009
237,Kerala,Pathanamthitta,GEN,Anto Antony,M,INC,408232,Adv.K.Anantha Gopan,M,CPI,297026,111206,2009
238,Kerala,Kollam,GEN,N. Peethambara Kurup,M,INC,357401,P.Rajendran,M,CPI,339870,17531,2009
239,Kerala,Attingal,GEN,Anirudhan Sampath,M,CPI,328036,Prof.G Balachandran,M,INC,309695,18341,2009
240,Kerala,Thiruvananthapuram,GEN,Dr. Shashi Tharoor,M,INC,326725,Adv. P Ramachandran Nair,M,CPI,226727,99998,2009
241,Lakshadweep,Lakshadweep,ST,Hamdullah Sayeed,M,INC,20492,Dr. Pookunhikoya,M,NCP,18294,2198,2009
242,Madhya Pradesh,Morena,GEN,Narendra Singh Tomar,M,BJP,300647,Ramniwas Rawat,M,INC,199650,100997,2009
243,Madhya Pradesh,Bhind,SC,Ashok Argal,M,BJP,227365,Dr. Bhagirath Prasad,M,INC,208479,18886,2009
244,Madhya Pradesh,Gwalior,GEN,Smt. Yashodhara Raje Scindia,F,BJP,252314,Ashok Singh,M,INC,225723,26591,2009
245,Madhya Pradesh,Guna,GEN,Jyotiraditya Madhavrao Scindia,M,INC,413297,Dr.Narottam Mishra,M,BJP,163560,249737,2009
246,Madhya Pradesh,Sagar,GEN,Bhoopendra Singh,M,BJP,323954,Aslam Sher Khan,M,INC,192786,131168,2009
247,Madhya Pradesh,Tikamgarh,SC,Dr. Virendra Kumar,M,BJP,200109,Ahirwar Vrindavan,M,INC,158247,41862,2009
248,Madhya Pradesh,Damoh,GEN,Shivraj Singh Lodhi,M,BJP,302673,Chandrabhan Bhaiya,M,INC,231796,70877,2009
249,Madhya Pradesh,Khajuraho,GEN,Jeetendra Singh Bundela,M,BJP,229369,Raja Paterya,M,INC,201037,28332,2009
250,Madhya Pradesh,Satna,GEN,Ganesh Singh,M,BJP,194624,Sukhlal Kushwaha,M,BSP,190206,4418,2009
251,Madhya Pradesh,Rewa,GEN,Deoraj Singh Patel,M,BSP,172002,Sunder Lal Tiwari,M,INC,167981,4021,2009
252,Madhya Pradesh,Sidhi,GEN,Govind Prasad Mishra,M,BJP,270914,Indrajeet Kumar,M,INC,225174,45740,2009
253,Madhya Pradesh,Shahdol,ST,Smt. Rajesh Nandini Singh,F,INC,263434,Narendra Singh Maravi,M,BJP,250019,13415,2009
254,Madhya Pradesh,Jabalpur,GEN,Rakesh Singh,M,BJP,343922,Advocate Rameshwar Neekhra,M,INC,237919,106003,2009
255,Madhya Pradesh,Mandla,ST,Basori Singh Masram,M,INC,391133,Faggan Singh Kulaste,M,CPI,326080,65053,2009
256,Madhya Pradesh,Balaghat,GEN,K. D. Deshmukh,M,BJP,299959,Vishveshwar Bhagat,M,INC,259140,40819,2009
257,Madhya Pradesh,Chhindwara,GEN,Kamal Nath,M,INC,409736,Marot Rao Khavase,M,BJP,288516,121220,2009
258,Madhya Pradesh,Hoshangabad,GEN,Uday Pratap Singh,M,INC,339496,Rampal Singh,M,BJP,320251,19245,2009
259,Madhya Pradesh,Vidisha,GEN,Smt. Sushma Swaraj,F,BJP,438235,Choudhary Munabbar Salim,M,SP,48391,389844,2009
260,Madhya Pradesh,Bhopal,GEN,Kailash Joshi,M,BJP,335678,Surendra Singh Thakur,M,INC,270521,65157,2009
261,Madhya Pradesh,Rajgarh,GEN,Narayan Singh Amlabe,M,INC,319371,Lakshman Singh,M,BJP,294983,24388,2009
262,Madhya Pradesh,Dewas,SC,Sajjan Singh Verma,M,INC,376421,Thavarchand Gehlot,M,BJP,360964,15457,2009
263,Madhya Pradesh,Ujjain,SC,Prem Chand Guddu,M,INC,326905,Dr. Satyanarayan Jatiya,M,BJP,311064,15841,2009
264,Madhya Pradesh,Mandsaur,GEN,Km. Meenakshi Natrajan,F,INC,373532,Dr. Laxminarayan Pandey,M,BJP,342713,30819,2009
265,Madhya Pradesh,Ratlam,ST,Kantilal Bhuria,M,INC,308923,Dileepsingh Bhuria,M,BJP,251255,57668,2009
266,Madhya Pradesh,Dhar,ST,Gajendra Singh Rajukhedi,M,INC,302660,Mukam Singh Kirade,M,BJP,299999,2661,2009
267,Madhya Pradesh,Indore,GEN,Smt. Sumitra Mahajan,F,BJP,388662,Satynarayan Patel,M,INC,377182,11480,2009
268,Madhya Pradesh,Khargone,ST,Makhansingh Solanki,M,BJP,351296,Balaram Bachchan,M,INC,317121,34175,2009
269,Madhya Pradesh,Khandwa,GEN,Arun Subhashchandra Yadav,M,INC,394241,Nandkumar Sing Chauhan Nandu Bhaiya,M,BJP,345160,49081,2009
270,Madhya Pradesh,Betul,ST,Smt. Jyoti Dhurve,F,BJP,334939,Ojharam Evane,M,INC,237622,97317,2009
271,Maharashtra,Nandurbar,ST,Manikrao Hodlya Gavit,M,INC,275936,Gavit Sharad Krushnrao,M,SP,235093,40843,2009
272,Maharashtra,Dhule,GEN,Sonawane Pratap Narayanrao,M,BJP,263260,Amarishbhai Rasiklal Patel,M,INC,243841,19419,2009
273,Maharashtra,Jalgaon,GEN,A.T. (Nana) Patil,M,BJP,343647,Adv. Vasantrao Jivanrao More,M,NCP,247627,96020,2009
274,Maharashtra,Raver,GEN,Haribhau Madhav Jawale,M,BJP,328843,Adv. Ravindra Pralhadrao Patil,M,NCP,300625,28218,2009
275,Maharashtra,Buldhana,GEN,Prataprao Ganpatrao Jadhav,M,SHS,353671,Shingane Dr.Rajendra Bhaskarrao,M,NCP,325593,28078,2009
276,Maharashtra,Akola,GEN,Sanjay Shamrao Dhotre,M,BJP,287526,Ambedkar Prakash Yashwant,M,BBM,222678,64848,2009
277,Maharashtra,Amravati,SC,Anandrao Adsul,M,SHS,314286,Gawai Rajendra Ramkrushna,M,RPI,252570,61716,2009
278,Maharashtra,Wardha,GEN,Datta Raghobaji Meghe,M,INC,352853,Suresh Ganpatrao Waghmare,M,BJP,256935,95918,2009
279,Maharashtra,Ramtek,SC,Mukul Balkrishna Wasnik,M,INC,311614,Tumane Krupal Balaj,M,SHS,294913,16701,2009
280,Maharashtra,Nagpur,GEN,Vilas Baburao Muttemwar,M,INC,315148,Purohit Banwarilal Bhagwandas,M,BJP,290749,24399,2009
281,Maharashtra,Bhandara‑Gondiya,GEN,Praful Manoharbhai Patel,M,NCP,489814,Nanabhau Falgunrao Patole,M,IND,237899,251915,2009
282,Maharashtra,Gadchiroli‑Chimur,ST,Marotrao Sainuji Kowase,M,INC,321756,Ashok Mahadeorao Nete,M,BJP,293176,28580,2009
283,Maharashtra,Chandrapur,GEN,Hansraj Gangaram Ahir,M,BJP,301467,Pugalia Naresh,M,IND,268972,32495,2009
284,Maharashtra,Yavatmal‑Washim,GEN,Ms. Bhavana Gawali (Patil),F,SHS,384443,Harising Rathod,M,INC,327492,56951,2009
285,Maharashtra,Hingoli,GEN,Subhash Bapurao Wankhede,M,SHS,340148,Suryakanta Jaiwantrao Patil,M,NCP,266514,73634,2009
286,Maharashtra,Nanded,GEN,Bhaskarrao Bapurao Patil,M,INC,346400,Sambhaji Pawar,M,BJP,271786,74614,2009
287,Maharashtra,Parbhani,GEN,Ganeshrao Nagorao Dudhgaonkar,M,SHS,385387,Warpudkar Suresh Ambadasrao,M,NCP,319969,65418,2009
288,Maharashtra,Jalna,GEN,Raosaheb Patil Danve,M,BJP,350710,Dr. Kale Kalyan Vaijinathrao,M,INC,342228,8482,2009
289,Maharashtra,Aurangabad,GEN,Chandrakant Bhaurao Khaire,M,SHS,255896,Uttamsingh Rajdharsingh Pawar,M,INC,222882,33014,2009
290,Maharashtra,Dindori,ST,Harischandra Deoram Chavan,M,BJP,281254,Zirwal Narhari Sitaram,M,NCP,243907,37347,2009
291,Maharashtra,Nashik,GEN,Sameer Magan Bhujbal,M,NCP,238706,Jadhav,M,MNS,216674,22032,2009
292,Maharashtra,Palghar,ST,Baliram Sukur Jadhav,M,BVA,223234,Adv. Chintaman Vanga,M,BJP,210874,12360,2009
293,Maharashtra,Bhiwandi,GEN,Suresh Kashinath Taware,M,INC,182789,Patil Jagannath Shivram,M,BJP,141425,41364,2009
294,Maharashtra,Kalyan,GEN,Anand Prakash Paranjpe,M,SHS,212476,Davkhare Vasant Shankarrao,M,NCP,188274,24202,2009
295,Maharashtra,Thane,GEN,Dr. Sanjeev Ganesh Naik,M,NCP,301000,Chaugule Vijay Laxman,M,SHS,251980,49020,2009
296,Maharashtra,Mumbai North,GEN,Sanjay Nirupam,M,INC,255157,Ram Naik,M,BJP,249378,5779,2009
297,Maharashtra,Mumbai North West,GEN,Gurudas Kamat,M,INC,253920,Gajanan Kirtikar,M,SHS,215533,38387,2009
298,Maharashtra,Mumbai North East,GEN,Sanjay Dina Patil,M,NCP,213505,Kirit Somaiya,M,BJP,210572,2933,2009
299,Maharashtra,Mumbai North Central,GEN,Smt. Priya Sunil Dutt,F,INC,319352,Mahesh Ram Jethmalani,M,BJP,144797,174555,2009
300,Maharashtra,Mumbai South Central,GEN,Eknath Mahadeo Gaikwad,M,INC,257523,Suresh Anant Gambhir,M,SHS,181817,75706,2009
301,Maharashtra,Mumbai South,GEN,Milind Murli Deora,M,INC,272411,Bala Nandgaonkar,M,MNS,159729,112682,2009
302,Maharashtra,Raigad,GEN,Anant Gangaram Geete,M,SHS,413546,Barrister A.R. Antulay,M,INC,267025,146521,2009
303,Maharashtra,Maval,GEN,Gajanan Dharmshi Babar,M,SHS,364857,Pansare Azam Fakeerbhai,M,NCP,284238,80619,2009
304,Maharashtra,Pune,GEN,Suresh Kalmadi,M,INC,279973,Anil Shirole,M,BJP,254272,25701,2009
305,Maharashtra,Baramati,GEN,Smt. Supriya Sadanand Sule,F,NCP,487827,Kanta Jaysing Nalawade,M,BJP,150996,336831,2009
306,Maharashtra,Shirur,GEN,Shivaji Adhalrao Patil,M,SHS,482563,Vilas Vithoba Lande,M,NCP,303952,178611,2009
307,Maharashtra,Ahmednagar,GEN,Dilip Kumar Mansukhlal Gandhi,M,BJP,312047,Kardile Shivaji Bhanudas,M,NCP,265316,46731,2009
308,Maharashtra,Shirdi,SC,Bhausaheb Wakchaure,M,SHS,359921,Athawale Ramdas Bandu,M,RPI(A),227170,132751,2009
309,Maharashtra,Beed,GEN,Gopinath Pandurang Munde,M,BJP,553994,Kokate Ramesh Baburao (Adaskar),M,NCP,413042,140952,2009
310,Maharashtra,Osmanabad,GEN,Dr. Padmasinha Bajirao Patil,M,NCP,408840,Gaikwad Ravindra Vishwanath,M,SHS,402053,6787,2009
311,Maharashtra,Latur,SC,Jayawant Gangaram Awale,M,INC,372890,Gaikwad Sunil Baliram,M,BJP,364915,7975,2009
312,Maharashtra,Solapur,SC,Sushil Kumar Sambhajirao Shinde,M,INC,387591,Adv. Bansode Sharad Maruti,M,BJP,287959,99632,2009
313,Maharashtra,Madha,GEN,Sharad Chandra Govindrao Pawar,M,NCP,530596,Deshmukh Subhash Sureshchandra,M,BJP,216137,314459,2009
314,Maharashtra,Sangli,GEN,Pratik Prakashbapu Patil,M,INC,378620,Ajitrao Shankarrao Ghorpade,M,IND,338837,39783,2009
315,Maharashtra,Satara,GEN,Udayanraje Pratapsingh Bhonsle,M,NCP,532583,Purushottam Bajirao Jadhav,M,SHS,235068,297515,2009
316,Maharashtra,Ratnagiri‑Sindhudurg,GEN,Dr. Nilesh Narayan Rane,M,INC,353915,Suresh Prabhakar Prabhu,M,SHS,307165,46750,2009
317,Maharashtra,Kolhapur,GEN,Sadashivrao Dadoba Mandlik,M,IND,428082,Chhatrapati Sambhajiraje Shahu,M,NCP,383282,44800,2009
318,Maharashtra,Hatkanangle,GEN,Raju Alias Devappa Anna Shetti,M,SWP,481025,Mane Nivedita Sambhajirao,M,NCP,385965,95060,2009
319,Manipur,Inner Manipur,GEN,Dr. Thokchom Meinya,M,INC,230876,Moirangthem Nara,M,CPI,199916,30960,2009
320,Manipur,Outer Manipur,ST,Thangso Baite,M,INC,344517,Mani Charenamei,M,PDA,224719,119798,2009
321,Meghalaya,Shillong,ST,Vincent H Pala,M,INC,232270,John Filmore Kharshiing,M,UDP,124402,107868,2009
322,Meghalaya,Tura,ST,Kum. Agatha K. Sangma,F,NCP,154476,Debora C. Marak,M,INC,136531,17945,2009
323,Mizoram,Mizoram,ST,C. L. Ruala,M,INC,213779,Dr. H. Lallungmuana,M,IND,104824,108955,2009
324,Nagaland,Nagaland,ST,Chongshen Mongkosungkum Chang,M,NPF,832224,K. Asungba Sangtam,M,INC,349203,483021,2009
325,Odisha,Bargarh,GEN,Sanjay Bhoi,M,INC,397375,Dr. Hamid Hussain,M,BJD,298931,98444,2009
326,Odisha,Sundargarh,ST,Hemanand Biswal,M,INC,280054,Jual Oram,M,BJP,268430,11624,2009
327,Odisha,Sambalpur,GEN,Amarnath Pradhan,M,INC,304890,Rohit Pujari,M,BJD,290016,14874,2009
328,Odisha,Keonjhar,ST,Yashbant Narayan Singh Laguri,M,BJD,389104,Dhanurjaya Sidu,M,INC,262620,126484,2009
329,Odisha,Mayurbhanj,ST,Laxman Tudu,M,BJD,256648,Sudam Marndi,M,JMM,190470,66178,2009
330,Odisha,Balasore,GEN,Srikant Kumar Jena,M,INC,313888,Arun Dey,M,NCP,274988,38900,2009
331,Odisha,Bhadrak,SC,Arjun Charan Sethi,M,BJD,416808,Ananta Prasad Sethi,M,INC,361870,54938,2009
332,Odisha,Jajpur,SC,Mohan Jena,M,BJD,433350,Amiya Kanta Mallik,M,INC,305603,127747,2009
333,Odisha,Dhenkanal,GEN,Tathagata Satpathy,M,BJD,398568,Chandra Sekhar Tripathi,M,INC,211981,186587,2009
334,Odisha,Bolangir,GEN,Kalikesh Narayan Singh Deo,M,BJD,430150,Narasingha Mishra,M,INC,339315,90835,2009
335,Odisha,Kalahandi,GEN,Bhakta Charan Das,M,INC,401736,Subash Chandra Nayak,M,BJD,247699,154037,2009
336,Odisha,Nabarangpur,ST,Pradeep Majhi,M,INC,308307,Domburu Majhi,M,BJD,278330,29977,2009
337,Odisha,Kandhamal,GEN,Rudra Madhab Ray,M,BJD,315314,Suzit Kumar Padhi,M,INC,164307,151007,2009
338,Odisha,Cuttack,GEN,Bhartruhari Mahtab,M,BJD,465089,Bibhuti Bhusan Mishra,M,INC,228797,236292,2009
339,Odisha,Kendrapara,GEN,"Baijayant ""Jay"" Panda",M,BJD,502635,Ranjib Biswal,M,INC,375528,127107,2009
340,Odisha,Jagatsinghpur,SC,Bibhu Prasad Tarai,M,CPI,457234,Rabindra Kumar Sethy,M,INC,380499,76735,2009
341,Odisha,Puri,GEN,Pinaki Misra,M,BJD,436961,Debendra Nath Mansingh,M,INC,225656,211305,2009
342,Odisha,Bhubaneswar,GEN,Dr. (Prof.) Prasanna Kumar Patasani,M,BJD,400472,Santosh Mohanty,M,INC,147712,252760,2009
343,Odisha,Aska,GEN,Nityananda Pradhan,M,BJD,419862,Ramachandra Rath,M,INC,187028,232834,2009
344,Odisha,Brahmapur,GEN,Sidhant Mohapatra,M,BJD,319839,Chandra Sekhar Sahu,M,INC,262552,57287,2009
345,Odisha,Koraput,ST,Jayaram Pangi,M,BJD,312776,Giridhar Gamang,M,INC,216416,96360,2009
346,Punjab,Gurdaspur,GEN,Sardar Partap Singh Bajwa,M,INC,447994,Vinod Khanna,M,BJP,439652,8342,2009
347,Punjab,Amritsar,GEN,Navjot Singh Sidhu,M,BJP,392046,Om Parkash Soni,M,INC,385188,6858,2009
348,Punjab,Khadoor Sahib,GEN,Dr. Rattan Singh Ajnala,M,SAD,467980,Rana Gurjeet Singh,M,INC,435720,32260,2009
349,Punjab,Jalandhar,SC,Mohinder Singh Kaypee,M,INC,408103,Hans Raj Hans,M,SAD,371658,36445,2009
350,Punjab,Hoshiarpur,SC,Smt. Santosh Chowdhary,F,INC,358812,Som Parkash,M,BJP,358446,366,2009
351,Punjab,Anandpur Sahib,GEN,Ravneet Singh,M,INC,404836,Dr. Daljit Singh Cheema,M,SAD,337632,67204,2009
352,Punjab,Ludhiana,GEN,Manish Tewari,M,INC,449264,Gurcharan Singh Galib,M,SAD,335558,113706,2009
353,Punjab,Fatehgarh Sahib,SC,Sukhdev Singh Libra,M,INC,393557,Charanjit Singh Atwa,M,SAD,359258,34299,2009
354,Punjab,Faridkot,SC,Smt. Paramjit Kaur Gulshan,F,SAD,457734,Sukhwinder Singh Danny,M,INC,395692,62042,2009
355,Punjab,Ferozpur,GEN,Sher Singh Ghubaya,M,SAD,450900,Jagmeet Singh Brar,M,INC,429829,21071,2009
356,Punjab,Bathinda,GEN,Smt. Harsimrat Kaur Badal,F,SAD,529472,Raninder Singh,M,INC,408524,120948,2009
357,Punjab,Sangrur,GEN,Vijay Inder Singla,M,INC,358670,Sukhdev Singh Dhindsa,M,SAD,317798,40872,2009
358,Punjab,Patiala,GEN,Smt. Preneet Kaur,F,INC,474188,Prem Singh Chandumajra,M,SAD,376799,97389,2009
359,Puducherry,Puducherry,GEN,V. Narayanasamy,M,INC,300391,Ramadass. M,M,PMK,208619,91772,2009
360,Rajasthan,Ganganagar,SC,Bharat Ram Meghwal,M,INC,476554,Nihal Chand,M,BJP,335886,140668,2009
361,Rajasthan,Bikaner,SC,Arjun Ram Meghwal,M,BJP,244537,Rewat Ram Panwar,M,INC,224962,19575,2009
362,Rajasthan,Churu,GEN,Ram Singh Kaswan,M,BJP,376708,Rafique Mandelia,M,INC,364268,12440,2009
363,Rajasthan,Jhunjhunu,GEN,Sis Ram Ola,M,INC,306330,Dr Dasrath Singh Shekhawat,M,BJP,240998,65332,2009
364,Rajasthan,Sikar,GEN,Mahadeo Singh Khandela,M,INC,324812,Subhash Maharia,M,BJP,175386,149426,2009
365,Rajasthan,Jaipur Rural,GEN,Lalchand Kataria,M,INC,278266,Rao Rajendra Singh,M,BJP,226029,52237,2009
366,Rajasthan,Jaipur,GEN,Dr. Mahesh Joshi,M,INC,397438,Ghanshyam Tiwari,M,BJP,381339,16099,2009
367,Rajasthan,Alwar,GEN,Jitendra Singh,M,INC,450119,Dr.Kiran Yadav,M,BJP,293500,156619,2009
368,Rajasthan,Bharatpur,SC,Ratan Singh,M,INC,301434,Khemchand,M,BJP,219980,81454,2009
369,Rajasthan,Karauli‑Dholpur,SC,Khiladi Lal Bairwa,M,INC,215810,Dr Manoj Rajoria,M,BJP,186087,29723,2009
370,Rajasthan,Dausa,ST,Dr. Kirodilal Meena,M,IND,433666,Qummer Rubbani,M,IND,295907,137759,2009
371,Rajasthan,Tonk‑Sawai Madhopur,GEN,Namo Narain Meena,M,INC,375572,Kirori Singh Bainsla,M,BJP,375255,317,2009
372,Rajasthan,Ajmer,GEN,Sachin Pilot,M,INC,405575,Kiran Maheshwari,M,BJP,329440,76135,2009
373,Rajasthan,Nagaur,GEN,Dr. (Smt.) Jyoti Mirdha,F,INC,333261,Bindu Chaudhary,M,BJP,178124,155137,2009
374,Rajasthan,Pali,GEN,Badri Ram Jakhar,M,INC,387604,Pusp Jain,M,BJP,190887,196717,2009
375,Rajasthan,Jodhpur,GEN,Smt. Chandresh Kumari Katoch,F,INC,361577,Jaswant Singh Bisnoi,M,BJP,263248,98329,2009
376,Rajasthan,Barmer,GEN,Harish Choudhary,M,INC,416497,Manvendra Singh,M,BJP,297391,119106,2009
377,Rajasthan,Jalore,SC,Devji Mansingram Patel,M,BJP,194503,Buta Singh,M,IND,144698,49805,2009
378,Rajasthan,Udaipur,ST,Raghuvir Singh Meena,M,INC,411510,Mahaveer Bhagora,M,BJP,246585,164925,2009
379,Rajasthan,Banswara,ST,Tarachand Bhagora,M,INC,413169,Hakaru Maida,M,BJP,213751,199418,2009
380,Rajasthan,Chittorgarh,GEN,Dr.(Kum.) Girija Vyas,F,INC,399663,Shrichand Kriplani,M,BJP,326885,72778,2009
381,Rajasthan,Rajsamand,GEN,Gopal Singh Shekhawat,M,INC,294451,Rasa Singh Rawat,M,BJP,248561,45890,2009
382,Rajasthan,Bhilwara,GEN,Dr. C. P. Joshi,M,INC,413128,Vijayendra Pal Singh,M,BJP,277760,135368,2009
383,Rajasthan,Kota,GEN,Ijyaraj Singh,M,INC,360486,Shyam Sharma,M,BJP,277393,83093,2009
384,Rajasthan,Jhalawar‑Baran,GEN,Dushyant Singh,M,BJP,429096,Urmila Jain (Bhaya),M,INC,376255,52841,2009
385,Sikkim,Sikkim,GEN,Prem Das Rai,M,SDF,159351,Kharananda Upreti,M,INC,74483,84868,2009
386,Tamil Nadu,Tiruvallur,SC,Dr. Ponnusamy Venugopal,M,AIADMK,368294,Gayathri.S,M,DMK,336621,31673,2009
387,Tamil Nadu,Chennai North,GEN,T.K.S. Elangovan,M,DMK,281055,Pandian. D,M,CPI,261902,19153,2009
388,Tamil Nadu,Chennai South,GEN,C. Rajendran,M,AIADMK,308567,Bharathy R.S,M,DMK,275632,32935,2009
389,Tamil Nadu,Chennai Central,GEN,Thiru Dayanidhi Maran,M,DMK,285783,Mogamed Ali Jinnah S.M.K,M,AIADMK,252329,33454,2009
390,Tamil Nadu,Sriperumbudur,GEN,Thiru Thalikkottai Rajuthevar Baalu,M,DMK,352641,Moorthy A K,M,PMK,327605,25036,2009
391,Tamil Nadu,Kancheepuram,SC,Viswanathan Perumal,M,INC,330237,Dr.E Ramakrishnan,M,AIADMK,317134,13103,2009
392,Tamil Nadu,Arakkonam,GEN,S. Jagathrakshakan,M,DMK,415041,Velu R,M,PMK,305245,109796,2009
393,Tamil Nadu,Vellore,GEN,Abdul Rahman,M,DMK,360474,Vasu L K M B,M,AIADMK,253081,107393,2009
394,Tamil Nadu,Krishnagiri,GEN,E.G. Sugavanam,M,DMK,335977,Nanjegowdu. K.,M,AIADMK,259379,76598,2009
395,Tamil Nadu,Dharmapuri,GEN,R. Thamaraiselvan,M,DMK,365812,Senthil. R. Dr.,M,PMK,229870,135942,2009
396,Tamil Nadu,Tiruvannamalai,GEN,Thiru Danapal Venugopal,M,DMK,436866,Guru (A) Gurunathan. J,M,PMK,288566,148300,2009
397,Tamil Nadu,Arani,GEN,M. Krishnasswamy,M,INC,396728,Subramaniyan N,M,AIADMK,289898,106830,2009
398,Tamil Nadu,Viluppuram,SC,K. Murugesan Anandan,M,AIADMK,306826,Swamidurai K,M,VCK,304029,2797,2009
399,Tamil Nadu,Kallakurichi,GEN,Adhi Sankar,M,DMK,363601,Dhanaraju K,M,PMK,254993,108608,2009
400,Tamil Nadu,Salem,GEN,S. Semmalai,M,AIADMK,380460,Thangkabalu K V,M,INC,333969,46491,2009
401,Tamil Nadu,Namakkal,GEN,S. Gandhiselvan,M,DMK,371476,Vairam Tamilarasi.V,M,AIADMK,269045,102431,2009
402,Tamil Nadu,Erode,GEN,A. Ganeshamurthi,M,MDMK,284148,Elangovan.E.V.K.S.,M,INC,234812,49336,2009
