,Unnamed: 0,State,No,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year
192,192,Kerala,4,Calicut,GEN,Adv. P. Sankaran,M,INC,356392,M.P. Veerendra Kumar,M,JD,337735,18657,1998
193,193,Kerala,5,Manjeri,GEN,E. Ahamed,M,MUL,400609,Adv. K.V. Salahuddin,M,CPM,294600,106009,1998
194,194,Kerala,6,Ponnani,GEN,G.M. Banatwalla,M,MUL,344461,Minu Mumthas,M,CPI,240217,104244,1998
195,195,Kerala,7,Palghat,GEN,N.N. Krishnadas,M,CPM,345963,V.S. Vijayaraghavan,M,INC,320941,25022,1998
196,196,Kerala,8,Ottapalam,SC,S. Ajayakumar,M,CPM,335376,Prof: K.K. Vijayalakshmi,M,INC,315576,19800,1998
197,197,Kerala,9,Trichur,GEN,V.V. Raghavan,M,CPI,340216,K. Muraleedharan,M,INC,321807,18409,1998
198,198,Kerala,10,Mukundapuram,GEN,A.C. Jose,M,INC,347945,P. Govindappillai,M,CPM,338996,8949,1998
199,199,Kerala,11,Ernakulam,GEN,Adv. George Eden,M,INC,389387,Dr. Sebastian Paul,M,IND,314879,74508,1998
200,200,Kerala,12,Muvattupuzha,GEN,Adv. P.C. Thomas,M,KEC(M),356168,Mathew John,M,JD,242359,113809,1998
201,201,Kerala,13,Kottayam,GEN,Suresh Kurup,M,CPM,335893,Ramesh Chennithala,M,INC,330447,5446,1998
202,202,Kerala,14,Idukki,GEN,P.C.Chacko,M,INC,333999,K. Francis George,M,KEC,327649,6350,1998
203,203,Kerala,15,Alleppey,GEN,V.M. Sudheeran,M,INC,386180,Adv. C.S. Sujatha,M,CPM,345543,40637,1998
204,204,Kerala,16,Mavelikkara,GEN,Prof. P.J. Kurien,M,INC,275001,Prof. Nainan Koshy,M,IND,273740,1261,1998
205,205,Kerala,17,Adoor,SC,Chengara Surendran,M,CPI,333297,Kodikunnil Suresh,M,INC,316292,17005,1998
206,206,Kerala,18,Quilon,GEN,N.K. Premachandran,M,RSP,396145,K.C. Rajan,M,INC,324383,71762,1998
207,207,Kerala,19,Chirayinkil,GEN,Varkala Radhakrishnan,M,CPM,321479,M.M. Hassan,M,INC,313937,7542,1998
208,208,Kerala,20,Trivandrum,GEN,K. Karunakaran,M,INC,337429,K.V. Surendra Nath,M,CPI,322031,15398,1998
209,209,Madhya Pradesh,1,Morena,SC,Ashok Chhabiram,M,BJP,277499,Pritam Prasad,M,BSP,209378,68121,1998
210,210,Madhya Pradesh,2,Bhind,GEN,Dr. Ram Lakhan Singh,M,BJP,292682,Kedar Nath Kachhi,M,BSP,193774,98908,1998
211,211,Madhya Pradesh,3,Gwalior,GEN,Madhavrao Scindia,M,INC,284365,Jaybhan Singh Pavaiya,M,BJP,258086,26279,1998
212,212,Madhya Pradesh,4,Guna,GEN,Rajmata Vijaya Raje Scindia,F,BJP,336151,Devendra Singh,M,INC,233153,102998,1998
213,213,Madhya Pradesh,5,Sagar,SC,Virendra Kumar,M,BJP,336638,Nandlal Parmanand Choudhary,M,INC,188234,148404,1998
214,214,Madhya Pradesh,6,Khajuraho,GEN,Uma Bharti,F,BJP,351607,Shriram,M,INC,247760,103847,1998
215,215,Madhya Pradesh,7,Damoh,GEN,Dr. Ramkrishna Kusmaria,M,BJP,312057,Nareshchand,M,INC,181459,130598,1998
216,216,Madhya Pradesh,8,Satna,GEN,Ramanand Singh,M,BJP,263011,Rajendra Kumar Singh,M,INC,218526,44485,1998
217,217,Madhya Pradesh,9,Rewa,GEN,Chandramani Tripathi,M,BJP,276367,Bhim Singh Patel,M,BSP,207394,68973,1998
218,218,Madhya Pradesh,10,Sidhi,ST,Jagannath Singh,M,BJP,275803,Tilak Raj Singh,M,INC,229271,46532,1998
219,219,Madhya Pradesh,11,Shahdol,ST,Gyan Singh,M,BJP,296764,Dalveer Singh,M,INC,257030,39734,1998
220,220,Madhya Pradesh,12,Surguja,ST,Larang Sai,M,BJP,295452,Khel Sai Singh,M,INC,274832,20620,1998
221,221,Madhya Pradesh,13,Raigarh,ST,Ajit Jogi,M,INC,325112,Nandkumar Sai,M,BJP,320730,4382,1998
222,222,Madhya Pradesh,14,Janjgir,GEN,Charandas Mahant,M,INC,290175,Manharan Lal Pandey,M,BJP,245589,44586,1998
223,223,Madhya Pradesh,15,Bilaspur,SC,Punnulal Mohle,M,BJP,274793,Kanya Kumari Alias Tanya Anuragi,M,INC,226178,48615,1998
224,224,Madhya Pradesh,16,Sarangarh,SC,Paras Ram Bharadwaj,M,INC,217558,P.R. Khute,M,BJP,211171,6387,1998
225,225,Madhya Pradesh,17,Raipur,GEN,Ramesh Bais,M,BJP,344380,Vidyacharan Shukl,M,INC,261001,83379,1998
226,226,Madhya Pradesh,18,Mahasamund,GEN,Chandrashekhar Sahu (Champu),M,BJP,332874,Pawan Diwan,M,INC,285142,47732,1998
227,227,Madhya Pradesh,19,Kanker,ST,Sohan Potai,M,BJP,270121,Mahendra Karma,M,INC,215751,54370,1998
228,228,Madhya Pradesh,20,Bastar,ST,Baliram Kashyap,M,BJP,151484,Mankuram Sodi,M,INC,134603,16881,1998
229,229,Madhya Pradesh,21,Durg,GEN,Tarachand Sahu,M,BJP,384901,Jageshwar Sahu,M,INC,316183,68718,1998
230,230,Madhya Pradesh,22,Rajnandgaon,GEN,Motilal Vora,M,INC,304709,Ashok Sharma,M,BJP,252468,52241,1998
231,231,Madhya Pradesh,23,Balaghat,GEN,Gaurishankar Chaturbhuj Bisen,M,BJP,240066,Vishaveshwar Bhagat,M,INC,214535,25531,1998
232,232,Madhya Pradesh,24,Mandla,ST,Faggan Singh Kulaste,M,BJP,268739,Chhote Lal Uike,M,INC,255227,13512,1998
233,233,Madhya Pradesh,25,Jabalpur,GEN,Dada Baburao Paranjpe,M,BJP,300584,Dr. Alok Chansoria,M,INC,216469,84115,1998
234,234,Madhya Pradesh,26,Seoni,GEN,Vimla Varma,F,INC,312097,Prahladsingh Patel,M,BJP,288376,23721,1998
235,235,Madhya Pradesh,27,Chhindwara,GEN,Kamalnath,M,INC,406249,Sundarlal Patwa,M,BJP,252851,153398,1998
236,236,Madhya Pradesh,28,Betul,GEN,Vijay Kumar Khandelwal (Munni Bhaiya),M,BJP,284091,Dr. Ashok Sable,M,INC,244425,39666,1998
237,237,Madhya Pradesh,29,Hoshangabad,GEN,Sartaj Singh,M,BJP,387395,Arjun Singh,M,INC,318414,68981,1998
238,238,Madhya Pradesh,30,Bhopal,GEN,Sushil Chandra Verma,M,BJP,494481,Arif Baig,M,INC,300549,193932,1998
239,239,Madhya Pradesh,31,Vidisha,GEN,Shivrajsingh,M,BJP,374406,Ashutosh Dayal Sharma,M,INC,236548,137858,1998
240,240,Madhya Pradesh,32,Rajgarh,GEN,Laxman Singh,M,INC,352289,Kailash Joshi,M,BJP,296055,56234,1998
241,241,Madhya Pradesh,33,Shajapur,SC,Gehlot Thavarchand,M,BJP,371571,Sajjansingh Verma,M,INC,352577,18994,1998
242,242,Madhya Pradesh,34,Khandwa,GEN,Nandkumar Singh Chouhan (Nandu Bhaiya),M,BJP,334340,Tha.Mahendrakumar Singh (Manne Bhaiya),M,INC,289820,44520,1998
243,243,Madhya Pradesh,35,Khargone,GEN,Rameshwar Patidar,M,BJP,311394,Bondarsingh,M,INC,290715,20679,1998
244,244,Madhya Pradesh,36,Dhar,ST,Gajendra Singh Rajukhedi,M,INC,344858,Hemlata Chhatar Singh Darbar,M,BJP,323765,21093,1998
245,245,Madhya Pradesh,37,Indore,GEN,Sumitra Mahajan,F,BJP,440047,Pankaj Sanghvi,M,INC,390195,49852,1998
246,246,Madhya Pradesh,38,Ujjain,SC,Dr. Satyanarayan Jatiya,M,BJP,348405,Dr. Avantika Prasad Marmat,M,INC,254518,93887,1998
247,247,Madhya Pradesh,39,Jhabua,ST,Kantilal Bhuriya,M,INC,307735,Dilip Singh Bhuriya,M,BJP,225362,82373,1998
248,248,Madhya Pradesh,40,Mandsaur,GEN,Dr. Laxminarayan Pandey,M,BJP,412849,Narendra Bhanwarlal Nahata,M,INC,395147,17702,1998
249,249,Maharashtra,1,Rajapur,GEN,Suresh Prabhu,M,SHS,217766,Machhindra  Kambli,M,INC,152724,65042,1998
250,250,Maharashtra,2,Ratnagiri,GEN,Anant Gangaram Geete,M,SHS,238928,Nishikant Alias Nana  Joshi,M,INC,207694,31234,1998
251,251,Maharashtra,3,Kolaba,GEN,Ramsheth Thakur,M,PWPI,248353,Bar. A. R. Antulay,M,INC,239227,9126,1998
252,252,Maharashtra,4,Mumbai-South,GEN,Deora Murli,M,INC,178597,Jayawantiben Mehta,M,BJP,157532,21065,1998
253,253,Maharashtra,5,Mumbai-South-Central,GEN,Mohan Vishnu Rawale,M,SHS,171376,Principal Suhail  Lokhandwala,M,SP,171223,153,1998
254,254,Maharashtra,6,Mumbai-North-Central,GEN,Ramdas Athawale,M,RPI,282373,Narayan Athawalay,M,SHS,257141,25232,1998
255,255,Maharashtra,7,Mumbai-North-East,GEN,Gurudas Kamat,M,INC,525911,Pramod Mahajan,M,BJP,478459,47452,1998
256,256,Maharashtra,8,Mumbai-North-West,GEN,Madhukar Sirpotdar,M,SHS,370229,Tushar Gandhi,M,SP,350994,19235,1998
257,257,Maharashtra,9,Mumbai-North,GEN,Ram Naik,M,BJP,531417,Ram Pandagle Jankiram,M,INC,456400,75017,1998
258,258,Maharashtra,10,Thane,GEN,Paranjpe Prakash Vishwanath,M,SHS,553210,Kenia Chandrika Premji,M,SP,303631,249579,1998
259,259,Maharashtra,11,Dahanu,ST,Nam Shankar Sakharam,M,INC,245567,Adv. Chintaman Wanaga,M,BJP,211009,34558,1998
260,260,Maharashtra,12,Nashik,GEN,Patil Madhav Balwant,M,INC,381300,Godse Rajaram Parashram,M,SHS,278908,102392,1998
261,261,Maharashtra,13,Mgaon,ST,Kahandole Zamaru Mangalu,M,INC,215846,Raut Kacharu Bhau,M,BJP,154650,61196,1998
262,262,Maharashtra,14,Dhule,ST,D.S.Ahire,M,INC,274034,Gavit Ramdas Rupla (Kokani),M,BJP,216348,57686,1998
263,263,Maharashtra,15,Nandurbar,ST,Gavit Manikrao Hodlya,M,INC,304134,Kuwarsing Valvi,M,BJP,238423,65711,1998
264,264,Maharashtra,16,Erandol,GEN,Annasaheb M.K.Patil,M,BJP,286178,Patil Vijay Naval,M,INC,261342,24836,1998
265,265,Maharashtra,17,Jalgaon,GEN,Dr.Ulhas  Vasudeo Patil,M,INC,339980,Gunwantrao Rambhau Sarode,M,BJP,283166,56814,1998
266,266,Maharashtra,18,Buldhana,SC,Wasnik Mukul Balkrushna,M,INC,348094,Adsul Anandrao Vithoba,M,SHS,294537,53557,1998
267,267,Maharashtra,19,Akola,GEN,Ambedkar Prakash Yashawant,M,RPI,366427,Fundkar Pandurang Pundlik,M,BJP,333645,32782,1998
268,268,Maharashtra,20,Washim,GEN,Naik Sudhakarrao Rajusing,M,INC,359742,Dr. Dnyaneshwar Keshaorao Shewale,M,SHS,251152,108590,1998
269,269,Maharashtra,21,Amravati,GEN,Ramkrushna Suryabhan Gawai,M,RPI,304746,Anantrao Mahadeoappa Gudhe,M,SHS,290887,13859,1998
270,270,Maharashtra,22,Ramtek,GEN,Rani Chitralekha T. Bhosale,F,INC,325885,Gujar Ashok Yashwantrao,M,SHS,258847,67038,1998
271,271,Maharashtra,23,Nagpur,GEN,Vilas Muttemwar,M,INC,486928,Mantri Ramesh Manaklal,M,BJP,323646,163282,1998
272,272,Maharashtra,24,Bhandara,GEN,Patel Praful  Manoharbhai,M,INC,324542,Narayandas Durgaprasadji Saraf,M,BJP,305236,19306,1998
273,273,Maharashtra,25,Chimur,GEN,Prof. Jogendra Kawade,M,RPI,350003,Diwathe Namdeo Harbaji,M,BJP,347881,2122,1998
274,274,Maharashtra,26,Chandrapur,GEN,Puglia Nareshkumar Chunnalal,M,INC,450007,Ahir Hansraj Gangaram,M,BJP,299652,150355,1998
275,275,Maharashtra,27,Wardha,GEN,Datta Meghe,M,INC,328905,Mude Vijay Annaji,M,BJP,245822,83083,1998
276,276,Maharashtra,28,Yavatmal,GEN,Uttamrao Deorao Patil,M,INC,291415,Rajabhau Thakare,M,BJP,236742,54673,1998
277,277,Maharashtra,29,Hingoli,GEN,Suryakanta  Patil,F,INC,345439,Adv.Shivaji Mane,M,SHS,267773,77666,1998
278,278,Maharashtra,30,Nanded,GEN,Patil Bhaskarrao Bapurao,M,INC,337744,Dr. Dhanajirao Deshmukh,M,BJP,290457,47287,1998
279,279,Maharashtra,31,Parbhani,GEN,Warpudkar Sureshrao Ambadasrao,M,INC,320415,Adv. Suresh Ramrao Jadhav (Patil),M,SHS,274922,45493,1998
280,280,Maharashtra,32,Jalna,GEN,Pawar Uttamsinh Rajdharsinh,M,BJP,290312,Bangar Dnyandeo Ganpatrao,M,INC,288504,1808,1998
281,281,Maharashtra,33,Aurangabad,GEN,Ramkrishna Baba Patil,M,INC,408168,Jaiswal Pradeep Shivnarayan,M,SHS,378042,30126,1998
282,282,Maharashtra,34,Beed,GEN,Jaisingrao Gaikwad Patil,M,BJP,300307,Ashok Patil,M,INC,294204,6103,1998
283,283,Maharashtra,35,Latur,GEN,Patil Shivraj Vishwanath,M,INC,322265,Dr.Gopalrao Patil,M,BJP,318938,3327,1998
284,284,Maharashtra,36,Osmanabad,SC,Arvind Tulshiram Kamble,M,INC,280592,Kamble Shivaji Vittalrao,M,SHS,233574,47018,1998
285,285,Maharashtra,37,Solapur,GEN,Shinde Sushilkumar Sambhajirao,M,INC,336346,Valyal Lingraj Balraiyya,M,BJP,231974,104372,1998
286,286,Maharashtra,38,Pandharpur,SC,Thorat Sandipan Bhagwan,M,INC,313676,Prof.Chagdeo Sukhdeo Kamble,M,BJP,216244,97432,1998
287,287,Maharashtra,39,Ahmednagar,GEN,E.V. Alias Balasaheb Vikhe Patil,M,SHS,323024,Maruti Devram Alias Dada Patil Shelke,M,INC,308779,14245,1998
288,288,Maharashtra,40,Kopargaon,GEN,Tanpure Prasad Baburao,M,INC,335730,Badade Bhimrao Vishnuji Alias Badade Nana,M,BJP,256490,79240,1998
289,289,Maharashtra,41,Khed,GEN,Mohol Ashok Namdeorao,M,INC,349470,Nana Balkawade,M,SHS,248040,101430,1998
290,290,Maharashtra,42,Pune,GEN,Tupe Vitthal  Baburao,M,INC,434915,Kalmadi Suresh,M,IND,341697,93218,1998
291,291,Maharashtra,43,Baramati,GEN,Pawar Sharadchandra Govindrao,M,INC,529059,Kakade Viraj Babulal,M,BJP,260875,268184,1998
292,292,Maharashtra,44,Satara,GEN,Abhaysinh Shahumaharaj Bhosale,M,INC,389238,Hindurao Nilkanthrao Naik Nimbalkar,M,SHS,207762,181476,1998
293,293,Maharashtra,45,Karad,GEN,Chavan Prithviraj Dajisaheb,M,INC,399797,Bhosale Jayawantrao Krishna,M,SHS,226890,172907,1998
294,294,Maharashtra,46,Sangli,GEN,Patil Madan Vishwanath,M,INC,338900,Dange Anna Alias Ramchandra Mahadev,M,BJP,265661,73239,1998
295,295,Maharashtra,47,Ichalkaranji,GEN,Awade Kallappa Baburao,M,INC,344817,Nivedita Sambhajirao Mane,M,SHS,332623,12194,1998
296,296,Maharashtra,48,Kolhapur,GEN,Mandlik Sadashiv Rao Dadoba,M,INC,367951,Ghatge Vikramsinh Jaisingrao,M,SHS,306353,61598,1998
297,297,Manipur,1,Inner Manipur,GEN,Thounaojam Chaoba Singh,M,MSCP,131972,Okram Joy Singh,M,MPP,115785,16187,1998
298,298,Manipur,2,Outer Manipur,ST,Kim Gangte,F,CPI,97012,Hokkhomang Haokip,M,BJP,94543,2469,1998
299,299,Meghalaya,1,Shillong,GEN,Paty Ripple Kyndiah,M,INC,179863,G. Gilbert Swell,M,UDP,173851,6012,1998
300,300,Meghalaya,2,Tura,GEN,Purno Agitok Sangma,M,INC,219720,Anilla D. Shira,M,BJP,42061,177659,1998
301,301,Mizoram,1,Mizoram,ST,Dr. H. Lallungmuana,M,IND,106552,J. Lalsangzuala,M,INC,106511,41,1998
302,302,Nagaland,1,Nagaland,GEN,K. Asungba Sangtam,M,INC,344223,Akhei Achumi,M,LS,52785,291438,1998
303,303,Odisha,1,Mayurbhanj,ST,Salkhan Murmu,M,BJP,249255,Susila Tiria,M,INC,174936,74319,1998
304,304,Odisha,2,Balasore,GEN,Mahameghabhan Aira Kharabela Swain,M,BJP,421068,Kartik Mohapatra,M,INC,337066,84002,1998
305,305,Odisha,3,Bhadrak,SC,Arjun Charan Sethi,M,BJD,350322,Muralidhar Jena,M,INC,316744,33578,1998
306,306,Odisha,4,Jajpur,SC,Rama Chandra Mallick,M,INC,283455,Jagannath Mallik,M,BJD,191591,91864,1998
307,307,Odisha,5,Kendrapara,GEN,Prabhat Kumar Samantaray,M,BJD,282736,Archana Nayak,M,INC,274911,7825,1998
308,308,Odisha,6,Cuttack,GEN,Bhartruhari Mahatab,M,BJD,350314,Syed Mustafiz Ahmed,M,INC,237620,112694,1998
309,309,Odisha,7,Jagatsinghpur,GEN,Ranjib Biswal,M,INC,337492,Trilochan Kanungo,M,BJD,317563,19929,1998
310,310,Odisha,8,Puri,GEN,Braja Kishore Tripathy,M,BJD,358978,Pinaki Mishra,M,INC,306433,52545,1998
311,311,Odisha,9,Bhubaneswar,GEN,Prasamna Kumar  Patasani,M,BJD,378849,Saumya Ranjan Pattanaik,M,INC,250941,127908,1998
312,312,Odisha,10,Aska,GEN,Naveen Patnaik,M,BJD,310751,Chandra Sekhar Sahoo,M,INC,224540,86211,1998
313,313,Odisha,11,Berhampur,GEN,Smt. Jayanti Patnaik,F,INC,271044,Gopinath Gajapati Narayandeo,M,BJP,235804,35240,1998
314,314,Odisha,12,Koraput,ST,Giridhar Gamang,M,INC,267425,Jayaram Pangi,M,BJD,185909,81516,1998
315,315,Odisha,13,Nowrangpur,ST,Khagapati Pradhani,M,INC,280444,Parsuram Majhi,M,BJP,206509,73935,1998
316,316,Odisha,14,Kalahandi,GEN,Bikram Keshari Deo,M,BJP,344703,Bhakta Charan Das,M,INC,224789,119914,1998
317,317,Odisha,15,Phulbani,SC,Padmanava Behera,M,BJD,332786,Mrutyunjaya Nayak,M,INC,241714,91072,1998
318,318,Odisha,16,Bolangir,GEN,Sangeeta Kumari Singhdeo,F,BJP,360575,Sarat Pattanayak,M,INC,202044,158531,1998
319,319,Odisha,17,Sambalpur,GEN,Prasanna Acharya,M,BJD,310870,Dr. Krupasindhu Bhoi,M,INC,286102,24768,1998
320,320,Odisha,18,Deogarh,GEN,Debendra Pradhan,M,BJP,346820,Shriballav Panigrahi,M,INC,241393,105427,1998
321,321,Odisha,19,Dhenkanal,GEN,Tathagata Satapathy,M,BJD,299156,Kamakshya Prasad Singhdeo,M,INC,266645,32511,1998
322,322,Odisha,20,Sundargarh,ST,Jual Oram,M,BJP,316069,Sunil Kumar Singhdeo,M,INC,190041,126028,1998
323,323,Odisha,21,Keonjhar,ST,Upendranath Nayak,M,BJP,347906,Madhaba Sardar,M,INC,261631,86275,1998
324,324,Punjab,1,Gurdaspur,GEN,Vinod Khanna,M,BJP,398527,Sukhbuns Kaur,M,INC,291694,106833,1998
325,325,Punjab,2,Amritsar,GEN,Daya Singh Sodhi,M,BJP,361133,Raghunandan Lal Bhatia,M,INC,269993,91140,1998
326,326,Punjab,3,Tarn Taran,GEN,Prem Singh Lalpura,M,SAD,355653,Gurinder Partap Singh Kairon,M,INC,213735,141918,1998
327,327,Punjab,By Polls (1998),Tarn Taran,GEN,Tarlochan Singh Tur,M,SAD,282147,Dilbag Singh Daleke,M,INC,74964,207183,1998
328,328,Punjab,4,Jalandhar,GEN,Inder Kumar Gujral,M,JD,380785,Umrao Singh,M,INC,249769,131016,1998
329,329,Punjab,5,Phillaur,SC,Satnam Singh Kainth,M,IND,343856,Harbhajan Lakha,M,BSP,275803,68053,1998
330,330,Punjab,6,Hoshiarpur,GEN,Kamal Chaudhury,M,BJP,304091,Charandeep Singh Kamboj,M,BSP,238759,65332,1998
331,331,Punjab,7,Ropar,SC,Satwinder Kaur,F,SAD,378487,Man Singh,M,BSP,292983,85504,1998
332,332,Punjab,8,Patiala,GEN,Prem Singh Chandumajra,M,SAD,410937,Amrinder Singh,M,INC,377686,33251,1998
333,333,Punjab,9,Ludhiana,GEN,Amrik Singh Aliwal,M,SAD,370115,Gurcharan Singh Galib,M,INC,360903,9212,1998
334,334,Punjab,10,Sangrur,GEN,Surjit Singh Barnala,M,SAD,297393,Simranjit Singh Mann,M,SAD(M),215228,82165,1998
335,335,Punjab,11,Bathinda,SC,Chatin Singh Samaon,M,SAD,359527,Bhan Singh Bhaura,M,CPI,309671,49856,1998
336,336,Punjab,12,Faridkot,GEN,Sukhbir Singh Badal,M,SAD,439749,Jagmeet Singh Brar,M,INC,404790,34959,1998
337,337,Punjab,13,Ferozpur,GEN,Zora Singh,M,SAD,389908,Mohan Singh Phalianwala,M,BSP,345441,44467,1998
338,338,Rajasthan,1,Ganganagar,SC,Eng. Shankar Pannu,M,INC,335052,Nihal Chand,M,BJP,292291,42761,1998
339,339,Rajasthan,2,Bikaner,GEN,Balram Jakhar,M,INC,560257,Mahendrasingh Bhati,M,BJP,369632,190625,1998
340,340,Rajasthan,3,Churu,GEN,Narendra Budania,M,INC,347690,Ramsingh,M,BJP,317958,29732,1998
341,341,Rajasthan,4,Jhunjhunu,GEN,Sisram Ola,M,AIIC(S),338526,Madan Lal Saini,M,BJP,300667,37859,1998
342,342,Rajasthan,5,Sikar,GEN,Subhash Mahariya,M,BJP,293502,Hari Singh,M,INC,252180,41322,1998
343,343,Rajasthan,6,Jaipur,GEN,Girdhari Lal Bhargava,M,BJP,445608,M.Sayeed Khan (Goodage),M,INC,306637,138971,1998
344,344,Rajasthan,7,Dausa,GEN,Rajesh Pilot,M,INC,415287,Rohitashv Kumar Sharma,M,BJP,354213,61074,1998
345,345,Rajasthan,8,Alwar,GEN,Ghasi Ram Yadav,M,INC,203574,Mahendra Kumari,M,IND,201013,2561,1998
346,346,Rajasthan,9,Bharatpur,GEN,K. Natwar Singh,M,INC,252617,Dr. Digamber Singh,M,BJP,184164,68453,1998
347,347,Rajasthan,10,Bayana,SC,Gangaram Koli,M,BJP,226249,Jagannath Pahadia,M,INC,221699,4550,1998
348,348,Rajasthan,11,Sawai Madhopur,ST,Usha,F,INC,282472,Ramesh Chand,M,BJP,220138,62334,1998
349,349,Rajasthan,12,Ajmer,GEN,Prabha Thakur,F,INC,290524,Rasa Singh Rawat,M,BJP,284752,5772,1998
350,350,Rajasthan,13,Tonk,SC,Dowarka Parshad Bairwa,M,INC,312307,Shambhu Dayal Badgujar,M,BJP,254838,57469,1998
351,351,Rajasthan,14,Kota,GEN,Ram Narain Meena,M,INC,364183,Raghuveer Singh Kaushal,M,BJP,346755,17428,1998
352,352,Rajasthan,15,Jhalawar,GEN,Vasundhara Raje,F,BJP,333746,Bharat Singh,M,INC,270179,63567,1998
353,353,Rajasthan,16,Banswara,ST,Mahendrajeet Singh,M,INC,323588,Laxmi Ninama,M,BJP,209071,114517,1998
354,354,Rajasthan,17,Salumber,ST,Bheru Lal (Meena),M,INC,315704,Nand Lal Meena,M,BJP,237822,77882,1998
355,355,Rajasthan,18,Udaipur,GEN,Shanti Lal Chaplot,M,BJP,367994,Girija Vyas,M,INC,356547,11447,1998
356,356,Rajasthan,19,Chittorgarh,GEN,Udai Lal Anjana,M,INC,399666,Jaswant Singh,M,BJP,374289,25377,1998
357,357,Rajasthan,20,Bhilwara,GEN,Rampal Upadhayaya,M,INC,356914,Subhash Chandra Baheriya,M,BJP,276963,79951,1998
358,358,Rajasthan,21,Pali,GEN,Mitha Lal Jain,M,INC,282369,Gumanmal Lodha,M,BJP,254933,27436,1998
359,359,Rajasthan,22,Jalore,SC,Buta Singh,M,IND,365336,Genaram,M,BJP,199251,166085,1998
360,360,Rajasthan,23,Barmer,GEN,Col.Sonaram Chowdhary,M,INC,446107,Lokendra Singh Kalvi,M,BJP,360567,85540,1998
361,361,Rajasthan,24,Jodhpur,GEN,Ashok Gahlot,M,INC,369780,Jaswant Singh Bishnoi,M,BJP,364336,5444,1998
362,362,Rajasthan,25,Nagaur,GEN,Ramraghunath,M,INC,411894,Richhpalsingh Mirdha,M,BJP,305495,106399,1998
363,363,Sikkim,1,Sikkim,GEN,Bhim Pd. Dahal,M,SDF,102440,Sanchaman Subba,M,INC,51611,50829,1998
364,364,Tamil Nadu,1,Madras North,GEN,Kuppusami C,M,DMK,401322,"Sabapathy Mohan, R.T.",M,MDMK,332229,69093,1998
365,365,Tamil Nadu,2,Madras Central,GEN,Murasoli Maran,M,DMK,300774,"Jayakumar, D",M,ADMK,229047,71727,1998
366,366,Tamil Nadu,3,Madras South,GEN,Baalu T.R.,M,DMK,432913,"Jana Krishnamurthi, K",M,BJP,412899,20014,1998
367,367,Tamil Nadu,4,Sriperumbudur,SC,"Venugopal, K.",M,ADMK,326528,"Nagarathinam, T",M,DMK,302733,23795,1998
368,368,Tamil Nadu,5,Chengalpattu,GEN,Kanchi Panneerselvam,M,ADMK,329239,Parasuraman K,M,DMK,306323,22916,1998
369,369,Tamil Nadu,6,Arakkonam,GEN,Gopal C,M,ADMK,359431,Velu A.M.,M,TMC(M),309943,49488,1998
370,370,Tamil Nadu,7,Vellore,GEN,Shanmugam N.T.,M,PMK,331035,Mohammed Saqhy T.A.,M,DMK,304630,26405,1998
371,371,Tamil Nadu,8,Tiruppattur,GEN,Venugopal. D,M,DMK,322990,Krishnamoorthy.S,M,ADMK,322716,274,1998
372,372,Tamil Nadu,9,Vandavasi,GEN,Durai M.,M,PMK,327010,Balaraman L.,M,TMC(M),261935,65075,1998
373,373,Tamil Nadu,10,Tindivanam,GEN,Ramachandran N. Gingee,M,MDMK,320141,Venkatraman G.,M,DMK,288688,31453,1998
374,374,Tamil Nadu,11,Cuddalore,GEN,Dhamotharan M.C.,M,ADMK,309985,Venkatesan P.R.S.,M,TMC(M),282856,27129,1998
375,375,Tamil Nadu,12,Chidambaram,SC,Elumalai Alias Ezhilmalai R.,M,PMK,305372,Ganesan V.,M,DMK,297417,7955,1998
376,376,Tamil Nadu,13,Dharmapuri,GEN,Pary Mohan K.,M,PMK,341917,Theertharaman P.,M,TMC(M),242490,99427,1998
377,377,Tamil Nadu,14,Krishnagiri,GEN,Munusamy K.P.,M,ADMK,315762,Rajaram Naidu D.R.,M,TMC(M),266413,49349,1998
378,378,Tamil Nadu,15,Rasipuram,SC,Saroja V.Dr.,F,ADMK,302801,Kandasamy K.,M,TMC(M),248424,54377,1998
379,379,Tamil Nadu,16,Salem,GEN,Ramamurthy K.,M,IND,365557,Devadass R.,M,TMC(M),229677,135880,1998
380,380,Tamil Nadu,17,Tiruchengode,GEN,Palaniswamy K.,M,ADMK,414992,Ramalingam K.P. Dr.,M,DMK,310183,104809,1998
381,381,Tamil Nadu,18,Nilgiris,GEN,Mathan M. Alias Master Mathan M.,M,BJP,322818,Balasubramoniyan S.R.,M,TMC(M),262433,60385,1998
382,382,Tamil Nadu,19,Gobichettipalayam,GEN,Chinnasamy V.K.,M,ADMK,329753,Ramasamy N.,M,DMK,215111,114642,1998
383,383,Tamil Nadu,20,Coimbatore,GEN,Radhakrishnan C.P.,M,BJP,449269,Subbian K.R.,M,DMK,304593,144676,1998
384,384,Tamil Nadu,21,Pollachi,SC,Thiyagarajan M.,M,ADMK,306083,Kovai Thangam,M,TMC(M),210682,95401,1998
385,385,Tamil Nadu,22,Palani,GEN,Ganeshamurthi A.,M,MDMK,286300,Kaarvendhan S.K.,M,TMC(M),258863,27437,1998
