,Unnamed: 0,State,No,Name,Type,Winning Candidate,Winning Candidate Gender,Winning Party,Winner's Votes,Runner Up Candidate,Runner Up Gender,Runner Up Party,Runner Up Votes,Margin Votes,Year
188,188,Karnataka,28,Bijapur,GEN,Basanagouda R Patil (Yatnal),M,BJP,344905,Basanagouda Somanagouda Patil (Managuli),M,INC,307372,37533,2004
189,189,Kerala,1,Kasaragod,GEN,P. Karunakaran,M,CPM,437284,N A Mohammed,M,INC,329028,108256,2004
190,190,Kerala,2,Kannur,GEN,A. P. Abdullakutty,M,CPM,435058,Mullappally Ramachandran,M,INC,351209,83849,2004
191,191,Kerala,3,Badagara,GEN,P. Satheedevi,F,CPM,429294,M T Padma,M,INC,298705,130589,2004
192,192,Kerala,4,Kozhikode,GEN,M. P. Veerendra Kumar,M,JD(S),340111,Adv V Balaram,M,INC,274785,65326,2004
193,193,Kerala,5,Manjeri,GEN,T. K. Hamza,M,CPM,426920,K P A Majeed,M,MUL,379177,47743,2004
194,194,Kerala,6,Ponnani,GEN,E. Ahammed,M,MUL,354051,P P Suneer,M,CPI,251293,102758,2004
195,195,Kerala,7,Palakkad,GEN,N. N. Krishnadas,M,CPM,375144,V S Vijaya Raghavan,M,INC,276986,98158,2004
196,196,Kerala,8,Ottapalam,SC,S. Ajaya Kumar,M,CPM,395928,K A Thulasi,M,INC,325518,70410,2004
197,197,Kerala,9,Thrissur,GEN,C. K. Chandrappan,M,CPI,320960,A C Jose,M,INC,274999,45961,2004
198,198,Kerala,10,Mukundapuram,GEN,Lonappan Nambadan,M,CPM,375175,Padmaja Venugopal,M,INC,258078,117097,2004
199,199,Kerala,11,Ernakulam,GEN,Dr. Sebastian Paul,M,IND,323042,Dr Edward Edezhath,M,INC,252943,70099,2004
200,200,Kerala,12,Muvattupuzha,GEN,P. C. Thomas (Pullolil),M,IFDP,256411,Adv P M Ismail,M,CPM,255882,529,2004
201,201,Kerala,13,Kottayam,GEN,K. Suresh Kurup,M,CPM,341213,Anto Antony,M,INC,298299,42914,2004
202,202,Kerala,14,Idukki,GEN,K. Francis George,M,KEC,353905,Benny Behanan,M,INC,284521,69384,2004
203,203,Kerala,15,Alappuzha,GEN,Dr. K. S. Manoj,M,CPM,335494,V M Sudheeran,M,INC,334485,1009,2004
204,204,Kerala,16,Mavelikkara,GEN,C. S. Sujatha,F,CPM,278281,Ramesh Chennithala,M,INC,270867,7414,2004
205,205,Kerala,17,Adoor,SC,Chengara Surendran,M,CPI,332216,Kodikunnil Suresh,M,INC,277682,54534,2004
206,206,Kerala,18,Kollam,GEN,P. Rajendran,M,CPM,355279,Sooranad Rajasekharan,M,INC,244208,111071,2004
207,207,Kerala,19,Chirayinkil,GEN,Varkala Radhakrishnan,M,CPM,313615,M I Shanavas,M,INC,262870,50745,2004
208,208,Kerala,20,Thiruvananthapuram,GEN,P. K. Vasudevan Nair,M,CPI,286057,V S Sivakumar,M,INC,231454,54603,2004
209,209,Kerala,By Polls (2005),Thiruvananthapuram,GEN,Pannyan Raveendran,M,CPI,390324,Adv.V.S.Sivakumar,M,INC,316124,74200,2004
210,210,Madhya Pradesh,1,Morena,SC,Ashok Chhaviram Argal,M,BJP,261337,Barelal Jatav,M,INC,114017,147320,2004
211,211,Madhya Pradesh,2,Bhind,GEN,Dr. Ramlakhan Singh,M,BJP,234712,Satyadev Katare,M,INC,227766,6946,2004
212,212,Madhya Pradesh,3,Gwalior,GEN,Ramsevak Singh ( Babuji),M,INC,246467,Jaibhan Singh Pawaiya,M,BJP,210603,35864,2004
213,213,Madhya Pradesh,By Polls (2007),Gwalior,GEN,Yashodhara Raje Scindhia,F,BJP,213583,Ashok Singh,M,INC,177109,36474,2004
214,214,Madhya Pradesh,4,Guna,GEN,Jyotiraditya Madhavrao Scindia,M,INC,333954,Harivallabh Shukla,M,BJP,247594,86360,2004
215,215,Madhya Pradesh,5,Sagar,SC,Virendra Kumar,M,BJP,290974,Uttam Khatik,M,INC,142983,147991,2004
216,216,Madhya Pradesh,6,Khajuraho,GEN,Dr. Ramkrishna Kushmariya,M,BJP,332458,Satyavrat Chaturvedi,M,INC,220677,111781,2004
217,217,Madhya Pradesh,7,Damoh,GEN,Chandrabhan Bhaiya,M,BJP,271869,Tilak Singh Lodhi,M,INC,177274,94595,2004
218,218,Madhya Pradesh,8,Satna,GEN,Ganesh Singh,M,BJP,239706,"Rajendra Kumar Singh "" Dada Bhai""",M,INC,156116,83590,2004
219,219,Madhya Pradesh,9,Rewa,GEN,Chandramani Tripathi,M,BJP,232021,Pradeep Kumar Patel,M,BSP,187269,44752,2004
220,220,Madhya Pradesh,10,Sidhi,ST,Chandrapratap Singh,M,BJP,210198,Tilakraj Singh,M,INC,160633,49565,2004
221,221,Madhya Pradesh,By Polls (2007),Sidhi,GEN,Shri Manik Singh,M,INC,212998,Shri Kunwar Singh,M,BJP,211412,1586,2004
222,222,Madhya Pradesh,11,Shahdol,ST,Dalpat Singh Paraste,M,BJP,210034,Rajesh Nandani Singh,M,INC,180685,29349,2004
223,223,Madhya Pradesh,12,Balaghat,GEN,Gauri Shankar Chaturbhuj Bisen,M,BJP,193982,Kankar Munjare,M,JP,105893,88089,2004
224,224,Madhya Pradesh,13,Mandla,ST,Faggan Singh Kulaste,M,BJP,238073,Heera Singh Markam,M,GGP,173176,64897,2004
225,225,Madhya Pradesh,14,Jabalpur,GEN,Rakesh Singh,M,BJP,311646,Vishwanath Dubey,M,INC,212115,99531,2004
226,226,Madhya Pradesh,15,Seoni,GEN,Neeta Pateriya,F,BJP,268195,Kalyani Pandey,M,INC,173394,94801,2004
227,227,Madhya Pradesh,16,Chhindwara,GEN,Kamalnath,M,INC,308563,Prahlad Singh Patel,M,BJP,244855,63708,2004
228,228,Madhya Pradesh,17,Betul,GEN,Khandelwal Vijay Kumar (Munni Bhaia),M,BJP,288007,Rajendra Jaiswal,M,INC,130467,157540,2004
229,229,Madhya Pradesh,By Polls (2008),Betul,GEN,Khandelwal Hemant Vijay Kumar,M,BJP,300676,Sukhdeo Panse,M,INC,265234,35442,2004
230,230,Madhya Pradesh,18,Hoshangabad,GEN,Sartaj Singh,M,BJP,354659,Omprakash Hajarilal Raghuvanshi Banapura,M,INC,218250,136409,2004
231,231,Madhya Pradesh,19,Bhopal,GEN,Kailash Joshi,M,BJP,561563,Sajid Ali,M,INC,255558,306005,2004
232,232,Madhya Pradesh,20,Vidisha,GEN,Shivraj Singh,M,BJP,428030,Narbada Prasad Sharma,M,INC,167304,260726,2004
233,233,Madhya Pradesh,By Polls (2006),Vidisha,GEN,Rampal Singh,M,BJP,258263,Rajshree Rudra Pratap Singh,F,INC,173176,85087,2004
234,234,Madhya Pradesh,21,Rajgarh,GEN,Lakshman Singh,M,BJP,283135,Shambhoo Singh,M,INC,246423,36712,2004
235,235,Madhya Pradesh,22,Shajapur,SC,Thawarchand Gehlot,M,BJP,424004,Shyam Bapulal Malviya,M,INC,255817,168187,2004
236,236,Madhya Pradesh,23,Khandwa,GEN,Nand Kumar Singh Chauhan ( Nandu Bhaiya),M,BJP,336724,Amitabh Mandloi,M,INC,233987,102737,2004
237,237,Madhya Pradesh,24,Khargone,GEN,Krishna Murari Moghe,M,BJP,321762,Tarachand Shivaji Patel,M,INC,263145,58617,2004
238,238,Madhya Pradesh,By Polls (2007),Khargone,GEN,Arun Suchash Chandra Yadav,M,INC,392092,Krishanmurari Mohe,M,BJP,273454,118638,2004
239,239,Madhya Pradesh,25,Dhar,ST,Chhatar Singh Darbar,M,BJP,345468,Umang Singhar,M,INC,312857,32611,2004
240,240,Madhya Pradesh,26,Indore,GEN,Sumitra Mahajan,F,BJP,508107,Rameshwar Patel,M,INC,314171,193936,2004
241,241,Madhya Pradesh,27,Ujjain,SC,Dr. Satyanarayan Jatiya,M,BJP,369744,Premchand Guddu,M,INC,299341,70403,2004
242,242,Madhya Pradesh,28,Ratlam,ST,Kantilal Bhuria,M,INC,322257,Relam Chauhan,M,BJP,241975,80282,2004
243,243,Madhya Pradesh,29,Mandsaur,GEN,Dr Laxminarayan Pandeya,M,BJP,423478,Rajendra Singh Gautam,M,INC,283845,139633,2004
244,244,Maharashtra,1,Rajapur,GEN,Suresh Prabhakar Prabhu,M,SHS,264001,Sudhir Sawant,M,INC,183102,80899,2004
245,245,Maharashtra,2,Ratnagiri,GEN,Anant Geete,M,SHS,334690,Govindrao Nikam,M,NCP,185722,148968,2004
246,246,Maharashtra,3,Raigad,GEN,A. R. Antulay,M,INC,312225,Vivek Patil,M,PWPI,280355,31870,2004
247,247,Maharashtra,4,Mumbai South,GEN,Milind Murli Deora,M,INC,137956,Jayawantiben Mehta,M,BJP,127710,10246,2004
248,248,Maharashtra,5,Mumbai South Central,GEN,Mohan Rawale,M,SHS,128536,Ahir Sachin,M,NCP,106348,22188,2004
249,249,Maharashtra,6,Mumbai North Central,GEN,Eknath M. Gaikwad,M,INC,256282,Manohar Gajanan Joshi,M,SHS,242953,13329,2004
250,250,Maharashtra,7,Mumbai North East,GEN,Kamat Gurudas,M,INC,493420,Kirit Somaiya,M,BJP,394020,99400,2004
251,251,Maharashtra,8,Mumbai North West,GEN,Sunil Dutt,M,INC,385755,Sanjay Nirupam,M,SHS,338397,47358,2004
252,252,Maharashtra,By Polls (2005),Mumbai North West,GEN,Priya Sunil Dutt,F,INC,346294,Madhukar Raghunath Sirpotdar,M,SHS,174750,171544,2004
253,253,Maharashtra,9,Mumbai North,GEN,Govinda,M,INC,559763,Ram Naik,M,BJP,511492,48271,2004
254,254,Maharashtra,10,Thane,GEN,Paranjape Prakash Vishvanath,M,SHS,631414,Davkhare Vasant Shankarrao,M,NCP,609156,22258,2004
255,255,Maharashtra,By Polls (2008),Thane,GEN,Anand Prakash Paranjpe,M,SS,462766,Sanjeev Ganesh Naik,M,NCP,371894,90872,2004
256,256,Maharashtra,11,Palghar,ST,Shingada Damodar Barku,M,INC,286004,Adv. Chintaman Wanga,M,BJP,222641,63363,2004
257,257,Maharashtra,12,Nashik,GEN,Pingale Devidas Anandrao,M,NCP,307613,Patil Dasharath Dharmaji,M,SHS,292555,15058,2004
258,258,Maharashtra,13,Mgaon,ST,Harischandra Devram Chavan,M,BJP,218259,Mahale Haribhau Shankar,M,JD(S),213731,4528,2004
259,259,Maharashtra,14,Dhule,ST,Chaure Bapu Hari,M,INC,210714,Gavit Ramdas Rupla,M,BJP,202949,7765,2004
260,260,Maharashtra,15,Nandurbar,ST,Gavit Manikrao Hodlya,M,INC,351911,Dr. Natawadkar Suhas Jayant,M,BJP,244290,107621,2004
261,261,Maharashtra,16,Erandol,GEN,Annasaheb M. K. Patil,M,BJP,289559,Adv. Vasantrao Jeevanrao More,M,NCP,281418,8141,2004
262,262,Maharashtra,17,Jalgaon,GEN,Y. G. Mahajan,M,BJP,298865,Dr. Ulhas Vasudeo Patil,M,INC,278219,20646,2004
263,263,Maharashtra,18,Buldhana,SC,Adsul Anandrao Vithoba,M,SHS,369975,Mukul Balkrushna Wasnik,M,INC,310068,59907,2004
264,264,Maharashtra,19,Akola,GEN,Dhotre Sanjay Shamrao,M,BJP,313323,Laxmanrao Tayade,M,INC,206952,106371,2004
265,265,Maharashtra,20,Washim,GEN,Gawali (Patil) Ku.  Bhavana Pundlikrao,F,SHS,358682,Naik Manohar Rajusing,M,NCP,297784,60898,2004
266,266,Maharashtra,21,Amravati,GEN,Anant Gudhe,M,SHS,203216,Omprakash Alias Bacchu Babaraoji Kadu,M,IND,188982,14234,2004
267,267,Maharashtra,22,Ramtek,GEN,Mohite Subodh Baburao,M,SHS,276720,Dr. Shrikant Jichkar,M,INC,262618,14102,2004
268,268,Maharashtra,23,Nagpur,GEN,Vilas Muttemwar,M,INC,373769,Atalbahadursingh,M,BJP,274286,99483,2004
269,269,Maharashtra,24,Bhandara‑Gondiya,GEN,Patle Shishupal Natthu,M,BJP,277388,Praful Patel,M,NCP,274379,3009,2004
270,270,Maharashtra,25,Gadchiroli‑Chimur,GEN,Shivankar Mahadeorao Sukaji,M,BJP,336711,Prof. Jogendra Kawade,M,PRBP,237937,98774,2004
271,271,Maharashtra,26,Chandrapur,GEN,Ahir Hansraj Gangaram,M,BJP,366014,Naresh Puglia,M,INC,306191,59823,2004
272,272,Maharashtra,27,Wardha,GEN,Wagmare Suresh Ganapat,M,BJP,269045,Prabhatai Rau,M,INC,265857,3188,2004
273,273,Maharashtra,28,Yavatmal‑Washim,GEN,Rathod Harising Nasaru,M,BJP,298513,Patil Uttamrao Deoraoji,M,INC,241709,56804,2004
274,274,Maharashtra,29,Hingoli,GEN,Suryakanta Patil,F,NCP,327944,Shivaji Gyanbarao Mane,M,SHS,315399,12545,2004
275,275,Maharashtra,30,Nanded,GEN,D. B. Patil,M,BJP,361282,Khatgaonkar Bhaskarrao Bapurao,M,INC,336947,24335,2004
276,276,Maharashtra,31,Parbhani,GEN,Tukaram Ganpatrao Renge Patil,M,SHS,339318,Suresh Ambadasrao Warpudkar,M,NCP,283147,56171,2004
277,277,Maharashtra,32,Jalna,GEN,Danve Raosaheb Dadarao Patil,M,BJP,369630,Pawar Uttamsingh Rajdharsingh,M,INC,308298,61332,2004
278,278,Maharashtra,33,Aurangabad,GEN,Chandrakant Khaire,M,SHS,477900,Ramkrushna Baba Patil,M,INC,355977,121923,2004
279,279,Maharashtra,34,Beed,GEN,Jaisingrao Gaikwad Patil,M,NCP,425051,Solanke Prakash Sundarrao,M,BJP,377639,47412,2004
280,280,Maharashtra,35,Latur,GEN,Patil Rupatai Diliprao Nilangekar,F,BJP,404500,Patil Shivraj Vishwanath,M,INC,373609,30891,2004
281,281,Maharashtra,36,Osmanabad,SC,Narhire Kalpana Ramesh,F,SHS,294436,Dhobale Laxman Kondiba,M,NCP,292787,1649,2004
282,282,Maharashtra,37,Solapur,GEN,Deshmukh Subhash Sureshchandra,M,BJP,316188,Ujwalatai Sushilkumar Shinde,M,INC,310390,5798,2004
283,283,Maharashtra,38,Pandharpur,SC,Athawale Ramdas Bandu,M,RPI(A),347215,Kshirsagar Nagnath Dattatray,M,BJP,247522,99693,2004
284,284,Maharashtra,39,Ahmednagar,GEN,Gadakh Tukaram Gangadhar,M,NCP,362938,Prof. N. S. Pharande,M,BJP,287861,75077,2004
285,285,Maharashtra,40,Kopargaon,GEN,E.  V.  Alias Balasaheb Vikhe Patil,M,INC,356688,Murkute Bhanudas Kashinath,M,SHS,269357,87331,2004
286,286,Maharashtra,41,Khed,GEN,Adhalarao Patil Shivajirao,M,SHS,360501,Ashok Namdevrao Mohol,M,NCP,339691,20810,2004
287,287,Maharashtra,42,Pune,GEN,Kalmadi Suresh,M,INC,373774,Pradip Trimbak Rawat,M,BJP,300598,73176,2004
288,288,Maharashtra,43,Baramati,GEN,Pawar Sharadchandra Govindrao,M,NCP,634555,Prithviraj Sahebrao Jachak,M,BJP,211580,422975,2004
289,289,Maharashtra,44,Satara,GEN,Laxmanrao Pandurang Jadhav (Patil),M,NCP,281577,Hindurao N. Naik Nimbalkar,M,SHS,277620,3957,2004
290,290,Maharashtra,45,Karad,GEN,Patil Shriniwas Dadasaheb,M,NCP,436732,Mankumare Vasant Dnyandev,M,SHS,240002,196730,2004
291,291,Maharashtra,46,Sangli,GEN,Patil Prakashbapu Vasantdada,M,INC,305048,Deepak (Baba) Abasaheb Shinde Mhaisalkar,M,BJP,223425,81623,2004
292,292,Maharashtra,By Polls (2006),Sangli,GEN,Patil Pratik Prakashbapu,M,INC,252732,Dinkar Tatya Tukaram Patil,M,IND,172283,80449,2004
293,293,Maharashtra,47,Ichalkaranji,GEN,Mane Nivedita Sambhajirao,F,NCP,422272,Dr. Patil Sanjay (Dada) Shamrao,M,SHS,321223,101049,2004
294,294,Maharashtra,48,Kolhapur,GEN,Mandlik Sadashivrao Dadoba,M,NCP,401922,Mahadik Dhananjay Bhimrao,M,SHS,387169,14753,2004
295,295,Manipur,1,Inner Manipur,GEN,Dr. Thokchom Meinya,M,INC,154055,Moirangthem Nara,M,CPI,104722,49333,2004
296,296,Manipur,2,Outer Manipur,ST,Mani Charenamei,M,IND,229634,D. Loli Adanee,M,BJP,147441,82193,2004
297,297,Meghalaya,1,Shillong,GEN,Paty Ripple Kyndiah,M,INC,190058,S. Loniak Marbaniang,M,IND,119162,70896,2004
298,298,Meghalaya,2,Tura,GEN,Purano Agitok Sangma,M,AITC,191938,Dr. Mukul Sangma,M,INC,119175,72763,2004
299,299,Meghalaya,By Polls (2006),Tura,GEN,Purno Agitok Sangma,M,NCP,220024,Mukul M. Sangma,M,INC,118848,101176,2004
300,300,Mizoram,1,Mizoram,ST,Vanlalzawma,M,MNF,182864,Dr. Laltluangliana Khiangte,M,IND,159170,23694,2004
301,301,Nagaland,1,Nagaland,GEN,W. Wangyuh,M,NPF,698128,K. Asungba Sangtam,M,INC,246109,452019,2004
302,302,Odisha,1,Mayurbhanj,ST,Sudam Marndi,M,JMM,260529,Bhagirathi Majhi,M,BJP,252557,7972,2004
303,303,Odisha,2,Balasore,GEN,Mahamegha Bahan Aira Kharbela Swain,M,BJP,553087,Niranjan Panda,M,INC,316132,236955,2004
304,304,Odisha,3,Bhadrak,SC,Arjun Charan Sethi,M,BJD,489200,Muralidhar Jena,M,INC,394431,94769,2004
305,305,Odisha,4,Jajpur,SC,Mohan Jena,M,BJD,452177,Amiya Kanta Mallik,M,INC,400711,51466,2004
306,306,Odisha,5,Kendrapara,GEN,Archana Nayak,F,BJD,453276,Srikant Kumar Jena,M,INC,366433,86843,2004
307,307,Odisha,6,Cuttack,GEN,Bhartruhari Mahtab,M,BJD,496750,Jayanti Patnaik,M,INC,323552,173198,2004
308,308,Odisha,7,Jagatsinghpur,GEN,Brahmananda Panda,M,BJD,466383,Ranjib Biswal,M,INC,409121,57262,2004
309,309,Odisha,8,Puri,GEN,Braja Kishore Tripathy,M,BJD,462248,Pinaki Misra,M,INC,401288,60960,2004
310,310,Odisha,9,Bhubaneswar,GEN,Prasanna Kumar Patasani,M,BJD,437762,Soumya Ranjan Patnaik,M,INC,325483,112279,2004
311,311,Odisha,10,Aska,GEN,Hari Har Swain,M,BJD,381526,Ramkrushana Patnaik,M,INC,248924,132602,2004
312,312,Odisha,11,Brahmapur,GEN,Chandra Sekhar Sahu,M,INC,355973,Anadi Sahu,M,BJP,304316,51657,2004
313,313,Odisha,12,Koraput,ST,Giridhar Gamang,M,INC,334748,Papanna Mutika,M,BJD,291481,43267,2004
314,314,Odisha,13,Nowrangpur,ST,Parsuram Majhi,M,BJP,359989,Chandra Sekhar Majhi,M,INC,335099,24890,2004
315,315,Odisha,14,Kalahandi,GEN,Bikram Keshari Deo,M,BJP,357079,Bhakta Charan Das,M,INC,322957,34122,2004
316,316,Odisha,15,Kandhamal,SC,Sugrib Singh,M,BJD,337951,Abhimanyu Behera,M,INC,318679,19272,2004
317,317,Odisha,16,Bolangir,GEN,Sangeeta Kumari Singh Deo,F,BJP,322912,Sarat Pattanayak,M,INC,222230,100682,2004
318,318,Odisha,17,Sambalpur,GEN,Prasanna Acharya,M,BJD,390556,Sanjay Bhoi,M,INC,375786,14770,2004
319,319,Odisha,18,Deogarh,GEN,Dharmendra Pradhan,M,BJP,426092,Sriballav Panigrahi,M,INC,346996,79096,2004
320,320,Odisha,19,Dhenkanal,GEN,Tathagata Satapathy,M,BJD,423539,Kamakhya Prasad Singhdeo,M,INC,300657,122882,2004
321,321,Odisha,20,Sundargarh,ST,Jual Oram,M,BJP,336562,Frida Topno,M,INC,296886,39676,2004
322,322,Odisha,21,Keonjhar,ST,Ananta Nayak,M,BJP,355702,Nilakantha Nayak,M,INC,306493,49209,2004
323,323,Punjab,1,Gurdaspur,GEN,Vinod Khanna,M,BJP,387612,Sukhbuns Kaur Bhinder,M,INC,362629,24983,2004
324,324,Punjab,2,Amritsar,GEN,Navjot Singh Sidhu,M,BJP,394223,Raghunandan Lal Bhatia,M,INC,284691,109532,2004
325,325,Punjab,By Polls (2007),Amritsar,GEN,Navjot Singh Sidhu,M,BJP,444748,Surinder Singla,M,INC,367122,77626,2004
326,326,Punjab,3,Tarn Taran,GEN,Dr. Rattan Singh Ajnala,M,SAD,364646,Sukhbinder Singh ( Sukh Sarkaria),M,INC,308252,56394,2004
327,327,Punjab,4,Jalandhar,GEN,Rana Gurjeet Singh,M,INC,344619,Naresh Gujral,M,SAD,311156,33463,2004
328,328,Punjab,5,Phillaur,SC,Charanjit Singh Atwal,M,SAD,324512,Santosh Chowdhary,M,INC,225628,98884,2004
329,329,Punjab,6,Hoshiarpur,GEN,Avinash Rai Khanna,M,BJP,289815,Comrade Darshan Singh Mattu,M,CPM,185444,104371,2004
330,330,Punjab,7,Ropar,SC,Sukhdev Singh Libra,M,SAD,347631,Shamsher Singh Dullo,M,INC,313994,33637,2004
331,331,Punjab,8,Patiala,GEN,Preneet Kaur,F,INC,409917,Kanwaljit Singh,M,SAD,386250,23667,2004
332,332,Punjab,9,Ludhiana,GEN,Sharanjit Singh Dhillon,M,SAD,329234,Munish Tewari,M,INC,299694,29540,2004
333,333,Punjab,10,Sangrur,GEN,Sukhdev Singh Dhindsa,M,SAD,286828,Arvind Khanna,M,INC,259551,27277,2004
334,334,Punjab,11,Bathinda,SC,Paramjit Kaur Gulshan,F,SAD,323394,Kaushalya Chaman Bhaura,M,CPI,260752,62642,2004
335,335,Punjab,12,Faridkot,GEN,Sukhbir Singh Badal,M,SAD,475928,Karan Kaur Brar,M,INC,340649,135279,2004
336,336,Punjab,13,Ferozpur,GEN,Zora Singh Maan,M,SAD,357102,Jagmeet Singh Brar,M,INC,345563,11539,2004
337,337,Rajasthan,1,Ganganagar,SC,Nihalchand Meghwal,M,BJP,331475,Bharatram,M,INC,324082,7393,2004
338,338,Rajasthan,2,Bikaner,GEN,Dharmendra,M,BJP,517802,Rameshwar Lal,M,INC,460627,57175,2004
339,339,Rajasthan,3,Churu,GEN,Ramsingh Kaswan,M,BJP,400718,Bal Ram Jakhar,M,INC,370864,29854,2004
340,340,Rajasthan,4,Jhunjhunu,GEN,Shish Ram Ola,M,INC,274168,Santosh Ahlawat,M,BJP,250813,23355,2004
341,341,Rajasthan,5,Sikar,GEN,Subhash Meharia,M,BJP,367546,Narayan Singh,M,INC,312863,54683,2004
342,342,Rajasthan,6,Jaipur,GEN,Girdhari Lal Bhargava,M,BJP,480730,Pratap Singh Khachariawas,M,INC,373544,107186,2004
343,343,Rajasthan,7,Dausa,GEN,Sachin Pilot,M,INC,369935,Kartar Singh Bhadana,M,BJP,255070,114865,2004
344,344,Rajasthan,8,Alwar,GEN,Dr. Karan Singh Yadav,M,INC,246833,Mahant Chandnath,M,BJP,238462,8371,2004
345,345,Rajasthan,9,Bharatpur,GEN,Vishvendra Singh,M,BJP,319904,Ved Prakash,M,INC,208555,111349,2004
346,346,Rajasthan,10,Bayana,SC,Ramswaroop Koli,M,BJP,265051,Mahendra Singh,M,INC,205427,59624,2004
347,347,Rajasthan,11,Sawai Madhopur,ST,Namo Narain,M,INC,367553,Jaskaur,M,BJP,256390,111163,2004
348,348,Rajasthan,12,Ajmer,GEN,Rasa Singh Rawat,M,BJP,314788,Haji Habiburrehaman,M,INC,186812,127976,2004
349,349,Rajasthan,13,Tonk,SC,Kailash Meghwal,M,BJP,315717,Nand Kishore Bairwa,M,INC,257205,58512,2004
350,350,Rajasthan,14,Kota,GEN,Raghuveer Singh Koshal,M,BJP,298314,Hari Mohan Sharma,M,INC,226536,71778,2004
351,351,Rajasthan,15,Jhalawar,GEN,Dushyant Singh,M,BJP,303845,Sanjay Gurjar,M,INC,222266,81579,2004
352,352,Rajasthan,16,Banswara,ST,Dhan Singh Rawat,M,BJP,269239,Prabhulal Rawat,M,INC,247556,21683,2004
353,353,Rajasthan,17,Salumber,ST,Mahaveer Bhagora,M,BJP,281659,Bherulal Meena,M,INC,256885,24774,2004
354,354,Rajasthan,18,Udaipur,GEN,Kiran Maheshwari,F,BJP,398059,Girija Vyas,M,INC,323184,74875,2004
355,355,Rajasthan,19,Chittorgarh,GEN,Shrichand Kriplani,M,BJP,375385,Vishwa Vijay Singh,M,INC,239615,135770,2004
356,356,Rajasthan,20,Bhilwara,GEN,Vijayendrapal Singh,M,BJP,317292,Kailash Vyas,M,INC,256640,60652,2004
357,357,Rajasthan,21,Pali,GEN,Pusp Jain,M,BJP,264114,Surendra Kumar Surana,M,INC,200876,63238,2004
358,358,Rajasthan,22,Jalore,SC,B. Susheela,F,BJP,321255,Buta Singh,M,INC,282063,39192,2004
359,359,Rajasthan,23,Barmer,GEN,Manvendra Singh,M,BJP,631851,Col. Sona Ram Choudhary,M,INC,359963,271888,2004
360,360,Rajasthan,24,Jodhpur,GEN,Jaswant Singh Bishnoi,M,BJP,434352,Badri Ram Jakhar,M,INC,391857,42495,2004
361,361,Rajasthan,25,Nagaur,GEN,Bhanwar Singh Dangawas,M,BJP,284657,Ramraghunath,M,INC,214030,70627,2004
362,362,Sikkim,1,Sikkim,GEN,Nakul Das Rai,M,SDF,153409,Biraj Adhikari,M,INC,60258,93151,2004
363,363,Tamil Nadu,1,Chennai North,GEN,Kuppusami. C,M,DMK,570122,Sukumar Nambiar. M N,M,BJP,316583,253539,2004
364,364,Tamil Nadu,2,Chennai Central,GEN,Dayanidhi Maran,M,DMK,316329,Balaganga N.,M,ADMK,182151,134178,2004
365,365,Tamil Nadu,3,Chennai South,GEN,"Baalu, T. R.",M,DMK,564578,Bader Sayeed ( Tmt),M,ADMK,343838,220740,2004
366,366,Tamil Nadu,4,Sriperumbudur,SC,Krishnaswamy. A,M,DMK,517617,Venugopal. Dr. P,M,ADMK,282271,235346,2004
367,367,Tamil Nadu,5,Kancheepuram,GEN,"Moorthy, A.K.",M,PMK,431643,Ramachandran. K N,M,ADMK,282919,148724,2004
368,368,Tamil Nadu,6,Arakkonam,GEN,"Velu, R.",M,PMK,386911,Shanmugam. N,M,ADMK,284715,102196,2004
369,369,Tamil Nadu,7,Vellore,GEN,"Kader Mohideen, K. M",M,DMK,436642,Santhanam. A,M,ADMK,258032,178610,2004
370,370,Tamil Nadu,8,Tiruppattur,GEN,"Venugopal, D.",M,DMK,453786,Subramani. K. G,M,ADMK,272884,180902,2004
371,371,Tamil Nadu,9,Vandavasi,GEN,"Ramachandran Gingee, N.",M,MDMK,394903,Rajalakshmi. R,M,ADMK,243470,151433,2004
372,372,Tamil Nadu,10,Tindivanam,GEN,Dhanaraju. K,M,PMK,367849,Arunmozhithevan. A,M,ADMK,276685,91164,2004
373,373,Tamil Nadu,11,Cuddalore,GEN,Venkatapathy. K,M,DMK,400059,Rajendran. R,M,ADMK,268707,131352,2004
374,374,Tamil Nadu,12,Chidambaram,SC,"Ponnuswamy, E.",M,PMK,343424,Thirumaavalavan Thol,M,JD(U),255773,87651,2004
375,375,Tamil Nadu,13,Dharmapuri,GEN,"Senthil, Dr. R.",M,PMK,397540,Elangovan. P. D.,M,BJP,181450,216090,2004
376,376,Tamil Nadu,14,Krishnagiri,GEN,Sugavanam. E. G,M,DMK,403297,Nanje Gowdu. K,M,ADMK,284075,119222,2004
377,377,Tamil Nadu,15,Rasipuram,SC,Rani. K,F,INC,384170,Anbalagan. S,M,ADMK,249637,134533,2004
378,378,Tamil Nadu,16,Salem,GEN,Thangkabalu K. V.,M,INC,444591,Rajasekaran. A,M,ADMK,268964,175627,2004
379,379,Tamil Nadu,17,Tiruchengode,GEN,Subbulakshmi Jagadeesan,F,DMK,501569,Palaniswami. K,M,ADMK,322172,179397,2004
380,380,Tamil Nadu,18,Nilgiris,GEN,Prabhu R.,M,INC,494121,Master Mathan. M,M,BJP,257619,236502,2004
381,381,Tamil Nadu,19,Tiruppur,GEN,"Elangovan, E. V. K. S.",M,INC,426826,"Govindarajar, N. R.",M,ADMK,212349,214477,2004
